runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,phase,limit
usearch,pressure-repl-interleaved,100,0.97777,0.470182807999663,2126.832336244665,2026-08-27 19:17:14.332054,2026-08-27 19:17:14.802276,normal,max
usearch,pressure-repl-interleaved,101,0.97777,0.4830785259982804,2070.056825509896,2026-08-27 19:17:14.848010,2026-08-27 19:17:15.331121,normal,max
usearch,pressure-repl-interleaved,102,0.97777,0.4734316149988444,2112.237477005926,2026-08-27 19:17:15.376659,2026-08-27 19:17:15.850124,normal,max
usearch,pressure-repl-interleaved,103,0.97777,0.4686119680009142,2133.961717337209,2026-08-27 19:17:15.895809,2026-08-27 19:17:16.364455,normal,max
usearch,pressure-repl-interleaved,104,0.97777,0.4734702790010487,2112.0649898233314,2026-08-27 19:17:16.410069,2026-08-27 19:17:16.883572,normal,max
usearch,pressure-repl-interleaved,105,0.97777,0.468972616999963,2132.320659566524,2026-08-27 19:17:16.929184,2026-08-27 19:17:17.398190,normal,max
usearch,pressure-repl-interleaved,106,0.97777,0.4710327940010756,2122.994434221317,2026-08-27 19:17:17.443677,2026-08-27 19:17:17.914745,normal,max
usearch,pressure-repl-interleaved,107,0.97777,0.4824763079996046,2072.640632129898,2026-08-27 19:17:17.960355,2026-08-27 19:17:18.442865,normal,max
usearch,pressure-repl-interleaved,108,0.97777,0.4703073099990433,2126.269311021413,2026-08-27 19:17:18.488364,2026-08-27 19:17:18.958705,normal,max
usearch,pressure-repl-interleaved,109,0.97777,0.4735519489986473,2111.7007376161314,2026-08-27 19:17:19.004374,2026-08-27 19:17:19.477965,normal,max
usearch,pressure-repl-interleaved,110,0.97777,0.4678689730026235,2137.3505355192524,2026-08-27 19:17:19.523601,2026-08-27 19:17:19.991504,normal,max
usearch,pressure-repl-interleaved,111,0.97777,0.4741697169993131,2108.949526191376,2026-08-27 19:17:20.037161,2026-08-27 19:17:20.511367,normal,max
usearch,pressure-repl-interleaved,112,0.97777,0.4688304670016805,2132.9671819225337,2026-08-27 19:17:20.556913,2026-08-27 19:17:21.025778,normal,max
usearch,pressure-repl-interleaved,113,0.97777,0.4848271000009845,2062.5909731489214,2026-08-27 19:17:21.071498,2026-08-27 19:17:21.556360,normal,max
usearch,pressure-repl-interleaved,114,0.97777,0.4791734799982805,2086.9268474615674,2026-08-27 19:17:21.602088,2026-08-27 19:17:22.081295,normal,max
usearch,pressure-repl-interleaved,115,0.97777,0.4781841329968301,2091.244629412722,2026-08-27 19:17:22.127063,2026-08-27 19:17:22.605281,normal,max
usearch,pressure-repl-interleaved,116,0.97777,0.4746547889990324,2106.7942917184773,2026-08-27 19:17:22.650942,2026-08-27 19:17:23.125632,normal,max
usearch,pressure-repl-interleaved,117,0.97777,0.4880742100031057,2048.868757055688,2026-08-27 19:17:23.171207,2026-08-27 19:17:23.659321,normal,max
usearch,pressure-repl-interleaved,118,0.97777,0.4661606080007914,2145.1834042534592,2026-08-27 19:17:23.705201,2026-08-27 19:17:24.171395,normal,max
usearch,pressure-repl-interleaved,119,0.97777,0.4656594549996953,2147.492098062637,2026-08-27 19:17:24.216905,2026-08-27 19:17:24.682597,normal,max
usearch,pressure-repl-interleaved,120,0.97777,0.4743883869996352,2107.977402913889,2026-08-27 19:17:24.728214,2026-08-27 19:17:25.202636,normal,max
usearch,pressure-repl-interleaved,121,0.97777,0.4908127899980172,2037.436717987809,2026-08-27 19:17:25.248314,2026-08-27 19:17:25.739162,normal,max
usearch,pressure-repl-interleaved,122,0.97777,0.4728040640002291,2115.0410416089726,2026-08-27 19:17:25.785342,2026-08-27 19:17:26.258180,normal,max
usearch,pressure-repl-interleaved,123,0.97777,0.4741217180016974,2109.163031414688,2026-08-27 19:17:26.303791,2026-08-27 19:17:26.777947,normal,max
usearch,pressure-repl-interleaved,124,0.97777,0.470646278001368,2124.737933223586,2026-08-27 19:17:26.823518,2026-08-27 19:17:27.294197,normal,max
usearch,pressure-repl-interleaved,125,0.97777,0.4787486799978069,2088.7786051014928,2026-08-27 19:17:27.339802,2026-08-27 19:17:27.818587,normal,max
usearch,pressure-repl-interleaved,126,0.97777,0.4848628090003331,2062.4390682010694,2026-08-27 19:17:27.864124,2026-08-27 19:17:28.349027,normal,max
usearch,pressure-repl-interleaved,127,0.97777,0.4742992689971288,2108.3734792896203,2026-08-27 19:17:28.394638,2026-08-27 19:17:28.868975,normal,max
usearch,pressure-repl-interleaved,128,0.97777,0.4729456380009651,2114.4079142515725,2026-08-27 19:17:28.914492,2026-08-27 19:17:29.387475,normal,max
usearch,pressure-repl-interleaved,129,0.97777,0.4747940279994509,2106.176449214219,2026-08-27 19:17:29.433117,2026-08-27 19:17:29.907949,normal,max
usearch,pressure-repl-interleaved,130,0.97777,0.4782116810019943,2091.124160548955,2026-08-27 19:17:29.953545,2026-08-27 19:17:30.431791,normal,max
usearch,pressure-repl-interleaved,131,0.97777,0.4796823949982354,2084.71273998638,2026-08-27 19:17:30.478350,2026-08-27 19:17:30.958069,normal,max
usearch,pressure-repl-interleaved,132,0.97777,0.469898358998762,2128.1197962273254,2026-08-27 19:17:31.003765,2026-08-27 19:17:31.473696,normal,max
usearch,pressure-repl-interleaved,133,0.97777,0.4729878790021757,2114.219083393044,2026-08-27 19:17:31.519408,2026-08-27 19:17:31.992428,normal,max
usearch,pressure-repl-interleaved,134,0.97777,0.4754858039996179,2103.112209845919,2026-08-27 19:17:32.038164,2026-08-27 19:17:32.513685,normal,max
usearch,pressure-repl-interleaved,135,0.97777,0.4878960800015193,2049.616795439074,2026-08-27 19:17:32.559393,2026-08-27 19:17:33.047321,normal,max
usearch,pressure-repl-interleaved,136,0.97777,0.4854326409986242,2060.0180448163023,2026-08-27 19:17:33.092952,2026-08-27 19:17:33.578417,normal,max
usearch,pressure-repl-interleaved,137,0.97777,0.4701390840018575,2127.0301364607435,2026-08-27 19:17:33.624160,2026-08-27 19:17:34.094331,normal,max
usearch,pressure-repl-interleaved,138,0.97777,0.4802484159990854,2082.255696605784,2026-08-27 19:17:34.140037,2026-08-27 19:17:34.620318,normal,max
usearch,pressure-repl-interleaved,139,0.97777,0.479965524002182,2083.482979488864,2026-08-27 19:17:34.666186,2026-08-27 19:17:35.146186,normal,max
