time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-15T01:25:01.401,repl-bound,21.001,normal,max,8249,0,0.00,6468771840,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:01.901,repl-bound,21.501,normal,max,8250,0,0.00,6468771840,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:02.401,repl-bound,22.001,normal,max,8252,0,0.00,6468931584,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:02.901,repl-bound,22.501,normal,max,8250,0,0.00,6468931584,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:03.401,repl-bound,23.001,normal,max,8244,0,0.00,6468931584,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:03.901,repl-bound,23.501,normal,max,8250,0,0.00,6468939776,2124529664,0,0,457623,459447,6,0,0,2368002,0,0,0,305806,1512848,1512848,3025696,2629280,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:04.401,repl-bound,24.001,normal,max,8249,0,0.00,6468939776,2124529664,0,0,457623,459447,6,0,0,2368002,0,0,0,305806,1512848,1512848,3025696,2629280,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:04.901,repl-bound,24.501,normal,max,8249,0,0.00,6468943872,2124529664,0,0,457623,459447,6,0,0,2368002,0,0,0,305806,1512848,1512848,3025696,2629280,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:05.401,repl-bound,25.001,normal,max,8249,0,0.00,6468943872,2124529664,0,0,457623,459447,6,0,0,2368002,0,0,0,305806,1512848,1512848,3025696,2629280,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:05.901,repl-bound,25.501,normal,max,8236,0,0.00,6467936256,2124529664,0,0,457623,459447,6,0,0,2368002,0,0,0,305806,1512848,1512848,3025696,2629280,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:06.401,repl-bound,26.001,normal,max,8242,0,0.00,6467936256,2124529664,0,0,457623,459447,6,0,0,2368002,0,0,0,305806,1512848,1512848,3025696,2629280,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:06.901,repl-bound,26.501,normal,max,8244,0,0.00,6468947968,2124529664,0,0,457623,459447,6,0,0,2368003,0,0,0,305806,1512849,1512849,3025698,2629281,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:07.401,repl-bound,27.001,normal,max,8246,0,0.00,6468947968,2124529664,0,0,457623,459447,6,0,0,2368003,0,0,0,305806,1512849,1512849,3025698,2629281,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:07.901,repl-bound,27.501,normal,max,8246,0,0.00,6468947968,2124529664,0,0,457623,459447,6,0,0,2368003,0,0,0,305806,1512849,1512849,3025698,2629281,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:08.401,repl-bound,28.001,normal,max,8244,0,0.00,6467940352,2124529664,0,0,457623,459447,6,0,0,2368003,0,0,0,305806,1512849,1512849,3025698,2629281,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:08.901,repl-bound,28.501,normal,max,8246,0,0.00,6468956160,2124529664,0,0,457623,459447,6,0,0,2368010,0,0,0,305806,1512856,1512856,3025712,2629288,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:09.401,repl-bound,29.001,normal,max,8244,0,0.00,6468956160,2124529664,0,0,457623,459447,6,0,0,2368029,0,0,0,305806,1512875,1512875,3025750,2629307,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:09.901,repl-bound,29.501,normal,max,8245,0,0.00,6468956160,2124529664,0,0,457623,459447,6,0,0,2368048,0,0,0,305806,1512894,1512894,3025788,2629326,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:11.058,repl-bound,30.658,7G,7G,8242,0,0.00,6468792320,2124529664,0,0,457623,459447,6,0,0,2368048,0,0,0,305806,1512894,1512894,3025788,2629326,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:11.558,repl-bound,31.158,7G,7G,8227,4,0.00,6468157440,2124201984,1030878,80,457623,459447,6,0,0,2368048,0,0,0,305806,1512894,1512894,3025788,2629326,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:12.058,repl-bound,31.658,7G,7G,8214,5,0.00,6456414208,2122416128,1917525,3352,457623,459447,6,0,0,2368048,0,0,2899,305806,1512894,1512894,3025788,2629326,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:12.558,repl-bound,32.158,7G,7G,7053,752,7.97,5365321728,1986576384,2412183,214672,466696,468480,6,0,0,2391856,0,36967,172112,319152,1512894,1512894,3075188,2666696,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:13.062,repl-bound,32.662,7G,7G,6726,752,7.97,4905766912,2097852416,2555397,326858,493903,496086,77,0,0,2623179,0,36967,284204,342227,1512894,1512894,3263690,2921815,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:13.558,repl-bound,33.158,7G,7G,6664,752,7.97,4841648128,2098827264,2792569,342362,494242,496425,77,0,0,2811050,0,37068,299526,342535,1512894,1512894,3450977,3109764,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:14.058,repl-bound,33.658,7G,7G,6648,752,7.97,4822245376,2099195904,3268307,346599,494262,496442,77,0,0,2823536,0,37084,303732,342563,1512894,1512894,3463440,3122254,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:14.558,repl-bound,34.158,7G,7G,6619,752,6.52,4790910976,2099027968,3677547,354064,494267,496447,77,0,0,2825239,0,37088,306482,342571,1512894,1512894,3465142,3123966,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:15.058,repl-bound,34.658,7G,7G,6601,752,6.52,4771385344,2099027968,3696139,358413,494269,496449,77,0,0,2826146,0,37090,306482,342573,1512894,1512894,3466046,3124873,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:15.558,repl-bound,35.158,7G,7G,6556,752,6.52,4721971200,2099032064,3744299,370409,494271,496451,77,0,0,2826468,0,37091,306482,342577,1512894,1512894,3466367,3125199,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:16.058,repl-bound,35.658,7G,7G,6541,752,6.52,4717600768,2088423424,3944472,373683,494312,496491,77,0,0,2826748,0,37263,306482,342649,1512894,1512894,3466775,3125551,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:16.558,repl-bound,36.158,7G,7G,6516,752,5.34,4715806720,2066800640,4130281,379541,494421,496599,77,0,0,2827130,0,37263,306921,342831,1512894,1512894,3467032,3126115,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:17.058,repl-bound,36.658,7G,7G,6514,752,5.34,4715806720,2066800640,4130281,379541,494421,496623,77,0,0,2827401,0,37263,306921,342865,1512894,1512894,3467272,3126420,0,0,3317141,5863,288446,164460,260700,260700,0
