time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_skipped_pressure,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T12:07:37.548,repl-interleaved,44.501,normal,max,6706,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298908,0,0,0,442980,1125086,1125086,0,2637991,2698534,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:38.048,repl-interleaved,45.001,normal,max,6708,0,0.00,4878262272,2107482112,0,0,457834,460042,0,0,0,2298917,0,0,0,442980,1125092,1125092,0,2638006,2698543,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:38.548,repl-interleaved,45.501,normal,max,6708,0,0.00,4878262272,2107482112,0,0,457834,460042,0,0,0,2298917,0,0,0,442980,1125092,1125092,0,2638006,2698543,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:39.048,repl-interleaved,46.001,normal,max,6708,0,0.00,4878426112,2107482112,0,0,457834,460042,0,0,0,2298917,0,0,0,442980,1125092,1125092,0,2638006,2698543,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:39.548,repl-interleaved,46.501,normal,max,6708,0,0.00,4878426112,2107482112,0,0,457834,460042,0,0,0,2298917,0,0,0,442980,1125092,1125092,0,2638006,2698543,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:40.048,repl-interleaved,47.001,normal,max,6709,0,0.00,4878426112,2107482112,0,0,457834,460042,0,0,0,2298917,0,0,0,442980,1125092,1125092,0,2638006,2698543,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:40.548,repl-interleaved,47.501,normal,max,6710,0,0.00,4878426112,2107482112,0,0,457834,460042,0,0,0,2298917,0,0,0,442980,1125092,1125092,0,2638006,2698543,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:41.048,repl-interleaved,48.001,normal,max,6712,0,0.00,4878426112,2107482112,0,0,457834,460042,0,0,0,2298917,0,0,0,442980,1125092,1125092,0,2638006,2698543,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:41.548,repl-interleaved,48.501,normal,max,6713,0,0.00,4878426112,2107482112,0,0,457834,460042,0,0,0,2298917,0,0,0,442980,1125092,1125092,0,2638006,2698543,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:42.048,repl-interleaved,49.001,normal,max,6710,0,0.00,4878426112,2107482112,0,0,457834,460042,0,0,0,2298922,0,0,0,442980,1125096,1125096,0,2638015,2698548,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:42.548,repl-interleaved,49.501,normal,max,6713,0,0.00,4878426112,2107482112,0,0,457834,460042,0,0,0,2298922,0,0,0,442980,1125096,1125096,0,2638015,2698548,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:43.048,repl-interleaved,50.001,normal,max,6714,0,0.00,4878426112,2107482112,0,0,457834,460042,0,0,0,2298922,0,0,0,442980,1125096,1125096,0,2638015,2698548,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:43.548,repl-interleaved,50.501,normal,max,6715,0,0.00,4878442496,2107482112,0,0,457834,460042,0,0,0,2298922,0,0,0,442980,1125096,1125096,0,2638015,2698548,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:44.048,repl-interleaved,51.001,normal,max,6714,0,0.00,4878254080,2107482112,0,0,457834,460042,0,0,0,2298922,0,0,0,442980,1125096,1125096,0,2638015,2698548,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:44.548,repl-interleaved,51.501,normal,max,6715,0,0.00,4878254080,2107482112,0,0,457834,460042,0,0,0,2298926,0,0,0,442980,1125098,1125098,0,2638021,2698552,0,0,107,0,99,0,99,99,0
