runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,warmup
usearch,firsttouch,107,0.97813,0.6130381680000028,1631.2198035930373,2026-09-04T20:33:19.053130,2026-09-04T20:33:19.666192,False
usearch,firsttouch,108,0.97813,0.6127905009999495,1631.879081624476,2026-09-04T20:33:19.712192,2026-09-04T20:33:20.325005,False
usearch,firsttouch,109,0.97813,0.6081152369999927,1644.425166738606,2026-09-04T20:33:20.371037,2026-09-04T20:33:20.979174,False
usearch,firsttouch,110,0.97813,0.6006828170000063,1664.7721088382484,2026-09-04T20:33:21.025203,2026-09-04T20:33:21.625909,False
usearch,firsttouch,111,0.97813,0.6051588430000265,1652.458708266709,2026-09-04T20:33:21.672006,2026-09-04T20:33:22.277192,False
usearch,firsttouch,112,0.97813,0.6018594380000195,1661.5175186468832,2026-09-04T20:33:22.323321,2026-09-04T20:33:22.925203,False
usearch,firsttouch,113,0.97813,0.6020302169999923,1661.0461929687706,2026-09-04T20:33:22.971064,2026-09-04T20:33:23.573116,False
usearch,firsttouch,114,0.97813,0.6017765080000572,1661.7464901104197,2026-09-04T20:33:23.619115,2026-09-04T20:33:24.220914,False
usearch,firsttouch,115,0.97813,0.6059001209999906,1650.4370363048922,2026-09-04T20:33:24.266882,2026-09-04T20:33:24.872804,False
usearch,firsttouch,116,0.97813,0.5936952569999221,1684.365822717245,2026-09-04T20:33:24.918820,2026-09-04T20:33:25.512547,False
usearch,firsttouch,117,0.97813,0.6074730569999929,1646.163543348741,2026-09-04T20:33:25.558634,2026-09-04T20:33:26.166134,False
usearch,firsttouch,118,0.97813,0.6018981680000479,1661.4106059214994,2026-09-04T20:33:26.212096,2026-09-04T20:33:26.814027,False
usearch,firsttouch,119,0.97813,0.6016226099999358,1662.1715729734738,2026-09-04T20:33:26.860493,2026-09-04T20:33:27.462138,False
usearch,firsttouch,120,0.97813,0.6000069589999839,1666.6473363353555,2026-09-04T20:33:27.508190,2026-09-04T20:33:28.108220,False
usearch,firsttouch,121,0.97813,0.6116007460000219,1635.053597531034,2026-09-04T20:33:28.154148,2026-09-04T20:33:28.765776,False
usearch,firsttouch,122,0.97813,0.6076876219999576,1645.5823087343874,2026-09-04T20:33:28.812156,2026-09-04T20:33:29.419866,False
usearch,firsttouch,123,0.97813,0.5942400269999553,1682.8216790587808,2026-09-04T20:33:29.465859,2026-09-04T20:33:30.060122,False
usearch,firsttouch,124,0.97813,0.6076539370000091,1645.6735307879442,2026-09-04T20:33:30.106080,2026-09-04T20:33:30.713762,False
usearch,firsttouch,125,0.97813,0.590495121999993,1693.494091217932,2026-09-04T20:33:30.760114,2026-09-04T20:33:31.350632,False
usearch,firsttouch,126,0.97813,0.5934825859999364,1684.9694053198507,2026-09-04T20:33:31.396743,2026-09-04T20:33:31.990253,False
usearch,firsttouch,127,0.97813,0.6018971440000769,1661.4134324582744,2026-09-04T20:33:32.036654,2026-09-04T20:33:32.638573,False
usearch,firsttouch,128,0.97813,0.6034245859999601,1657.2079149590138,2026-09-04T20:33:32.684534,2026-09-04T20:33:33.287986,False
usearch,firsttouch,129,0.97813,0.600784378999947,1664.4906807739892,2026-09-04T20:33:33.334187,2026-09-04T20:33:33.934994,False
usearch,firsttouch,130,0.97813,0.6058296300000166,1650.6290720709264,2026-09-04T20:33:33.980970,2026-09-04T20:33:34.586823,False
usearch,firsttouch,131,0.97813,0.5930252450000353,1686.268853529061,2026-09-04T20:33:34.633680,2026-09-04T20:33:35.226729,False
usearch,firsttouch,132,0.97813,0.5941001070000311,1683.2180102602601,2026-09-04T20:33:35.272789,2026-09-04T20:33:35.866911,False
usearch,imbalanced,1,0.97813,6.723450395999976,148.73315650472207,2026-09-04T20:33:39.949525,2026-09-04T20:33:46.673003,True
usearch,imbalanced,2,0.97813,1.4125573510000322,707.9358578198905,2026-09-04T20:33:46.718661,2026-09-04T20:33:48.131241,True
usearch,imbalanced,3,0.97813,1.4208635689999483,703.7973397430646,2026-09-04T20:33:48.176943,2026-09-04T20:33:49.597827,True
usearch,imbalanced,4,0.97813,1.4283711629999516,700.098143888413,2026-09-04T20:33:49.643682,2026-09-04T20:33:51.072073,True
usearch,imbalanced,5,0.97813,1.4285965500000657,699.9876907164265,2026-09-04T20:33:51.117715,2026-09-04T20:33:52.546337,True
usearch,imbalanced,6,0.97813,1.4352051480000227,696.7645018508422,2026-09-04T20:33:52.592142,2026-09-04T20:33:54.027368,True
usearch,imbalanced,7,0.97813,1.4462813520000282,691.4283991957192,2026-09-04T20:33:54.073045,2026-09-04T20:33:55.519348,True
usearch,imbalanced,8,0.97813,1.451254373000097,689.0590778601796,2026-09-04T20:33:55.565087,2026-09-04T20:33:57.016363,True
usearch,imbalanced,9,0.97813,1.447494947999985,690.8486978705575,2026-09-04T20:33:57.061963,2026-09-04T20:33:58.509485,True
usearch,imbalanced,10,0.97813,1.4425901780000459,693.1975659132543,2026-09-04T20:33:58.555246,2026-09-04T20:33:59.997856,True
usearch,imbalanced,11,0.97813,1.4494925970000168,689.8965900686062,2026-09-04T20:34:00.043380,2026-09-04T20:34:01.492894,True
usearch,imbalanced,12,0.97813,1.4436896200001001,692.6696612253336,2026-09-04T20:34:01.538540,2026-09-04T20:34:02.982251,True
usearch,imbalanced,13,0.97813,1.4533242840000185,688.077678883667,2026-09-04T20:34:03.027858,2026-09-04T20:34:04.481204,True
