label,dataset,ops_sec,mb_sec,lsm_sz,blob_sz,c_wgb,w_amp,c_mbps,c_wsecs,c_csecs,b_rgb,b_wgb,usec_op,p50,p99,p99.9,p99.99,pmax,uptime,stall%,u_cpu,s_cpu,rss,test,date,version,githash,tag,nb_runs,start_time,end_time,samples,local_pct,local_pct_skt0,local_pct_skt1,local_pct_skt2,local_pct_skt3,ipc,inst,inst_skt0,inst_skt1,inst_skt2,inst_skt3,afreq,freq,cpu_balance,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_read_gb_skt2,mem_read_gb_skt3,mem_write_gb_skt0,mem_write_gb_skt1,mem_write_gb_skt2,mem_write_gb_skt3,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,data_mem_gb_node2,data_mem_gb_node3,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,pagetable_mb_node2,pagetable_mb_node3,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s
rocksdb,results,485528,38894.9,8GB,0GB,0.0,0.0,0.0,0,0,0,0,414.0,306.0,380,58578,74506,196261,120,0.0,9.7,0.1,8.2,revrangewhilewriting,2026-08-20T04:35:41,10.5.0,11a259a5f0,balancing-revrangewhilewriting,0,2026-08-20T04:35:41.372715,2026-08-20T04:37:43.800520,37,25.0,25.0,25.027027027027028,24.972972972972972,25.0,1.0005405405405405,267108.55540540535,67437.97891891892,66377.00648648648,66735.91027027027,66557.65864864866,1.0,0.9975675675675677,0.9842674343234982,0.5291891891891891,57.07999999999999,24.27891891891892,9.999999999999998e-05,40.79788006756757,93.75557590793922,33.85810810810811,14.536036036036036,62.70231762035472,53.50179027660473,9.200527343749998,15.940361592060809,10.861448479729727,15.713844225084456,10.986135715793917,3.0246951541385134,1.7403732052364866,2.2363268053209464,2.1991316511824324,8.479437338339316,2.5874198707374365,1.6998000273833405,2.5006266413508236,1.6915907988677155,27.821368243243242,7.953336148648648,5.07886402027027,9.376583614864865,5.41258445945946,,,,,75
rocksdb,results,486181,38947.2,8GB,0GB,0.0,0.0,0.0,0,0,0,0,415.3,305.4,380,58935,74698,198028,120,0.0,9.7,0.1,8.2,revrangewhilewriting,2026-08-20T04:39:14,10.5.0,11a259a5f0,balancing-revrangewhilewriting,1,2026-08-20T04:39:14.517184,2026-08-20T04:41:17.004483,38,25.0,25.0,25.0,25.0,25.0,1.0007894736842105,267586.8007894737,67524.62868421052,66684.36842105263,66741.01631578949,66636.78789473686,1.0,0.9963157894736844,0.9868516005674642,0.518684210526316,55.26763157894737,24.01447368421053,9.999999999999998e-05,40.32591411389802,93.65077379728618,33.844298245614034,14.260964912280704,62.026755242598675,53.08979260896382,8.936963404605262,16.37250770970395,12.305984015213816,11.665454615542764,12.745844212582238,3.0188659025493423,2.331488743832237,1.6780931332236844,1.9085153680098683,8.477991104125977,2.683103461014597,1.9136615552400287,1.9441857588918585,1.9370403289794922,27.857935855263158,5.45703125,6.684621710526316,2.8961759868421053,12.820106907894736,,,,,75
rocksdb,results,485485,38891.4,8GB,0GB,0.0,0.0,0.0,0,0,0,0,413.1,306.6,380,58467,74478,208988,120,0.0,9.7,0.1,8.2,revrangewhilewriting,2026-08-20T04:42:50,10.5.0,11a259a5f0,balancing-revrangewhilewriting,2,2026-08-20T04:42:50.200946,2026-08-20T04:44:52.675313,37,25.0,25.0,25.027027027027028,25.0,25.0,1.0005405405405405,267272.4924324324,67427.21189189189,66430.12135135135,66914.03270270271,66501.1281081081,1.0,0.9970270270270271,0.9852123421306638,0.5164864864864868,55.369189189189186,24.153783783783787,9.999999999999998e-05,40.444477934966216,93.71602697423988,33.87387387387387,14.292792792792794,62.11740128800676,53.169712837837835,8.94768924197635,17.17324904983108,10.412211518158786,13.637586570945947,11.946666226773647,3.2851393581081085,1.5631556165540537,2.3358659733952707,1.7635290857263513,8.47985922323691,2.7289304991026184,1.6402195079906567,2.151606276228621,1.9591029399150126,27.853673986486488,7.1574113175675675,6.854201858108108,5.654455236486487,8.187605574324325,,,,,75
rocksdb,results,485611,38901.5,8GB,0GB,0.0,0.0,0.0,0,0,0,0,413.4,306.3,380,58564,74516,195668,120,0.0,9.7,0.1,8.2,revrangewhilewriting,2026-08-20T04:46:22,10.5.0,11a259a5f0,balancing-revrangewhilewriting,3,2026-08-20T04:46:22.190816,2026-08-20T04:48:24.695501,37,25.0,25.0,24.972972972972972,25.0,25.0,1.0,267553.0378378379,67308.05054054054,66650.91216216217,66790.99702702703,66803.07756756758,1.0,0.9986486486486488,0.9902368531980797,0.51972972972973,55.587027027027034,24.149459459459457,9.999999999999998e-05,40.297938661317566,92.71707955025337,33.48198198198198,14.335585585585585,62.070396431587845,53.12978172508446,8.940615234375002,17.34046373521959,13.541516575168918,10.986623469172299,11.261177417652027,2.6505070206925674,2.716231524493243,1.8177700063344595,1.7561069467905406,8.480332525152908,2.959124916478207,1.8718040867855674,1.7399797941509045,1.90942372773823,27.86461759868421,9.803762335526315,9.95836759868421,0.8877467105263158,7.214740953947368,,,,,75
rocksdb,results,484425,38806.6,8GB,0GB,0.0,0.0,0.0,0,0,0,0,429.8,307.4,380,60889,91858,206084,120,0.0,9.4,0.1,8.2,revrangewhilewriting,2026-08-20T04:49:56,10.5.0,11a259a5f0,balancing-revrangewhilewriting,4,2026-08-20T04:49:56.441037,2026-08-20T04:51:58.931345,37,25.0,25.0,25.0,25.0,25.0,0.9967567567567568,266519.5783783784,67194.23486486488,66423.94297297297,66446.14540540542,66455.25405405405,1.0,0.9972972972972974,0.9885363395618532,0.5313513513513514,55.23189189189189,23.470540540540544,9.999999999999998e-05,40.19064611486487,93.65413297086148,33.862612612612615,14.310810810810812,62.2550269214527,52.9620119826858,9.293015730574323,16.83610008445946,11.090926678631757,14.306572001689187,10.728412690033785,3.173128959037162,1.8929703336148644,2.4520877322635135,1.7748276499155404,8.476033160561009,2.7460194637900903,1.790870465730366,2.242237793771844,1.696905437268709,27.849095394736842,7.348787006578948,4.866365131578948,6.0590049342105265,9.574938322368421,,,,,75
rocksdb-repl,results,12285484,3110.1,8GB,0GB,0.0,,0.0,0,0,0,0,14.6,10.9,33,771,6022,28394,120,0.0,10.9,1.0,32.3,readrandom,2026-08-27T19:33:36,10.5.0,11a259a5f0,patched-repl-readrandom,0,2026-08-27T19:33:36.556194,2026-08-27T19:35:45.566480,44,97.0,89.0,99.0,99.0,99.0,0.5100000000000001,24545.33727272727,5554.170227272728,6292.730681818182,6314.137045454546,6384.298636363638,1.0,0.17977272727272722,0.8699734369625708,0.7879545454545455,49.841363636363624,10.362727272727271,0.00040000000000000013,3.25113525390625,11.324124200994317,3.710227272727273,0.75,82.84846546519886,80.48245028409093,2.3660151811079544,20.85382057883523,19.759794477982954,19.80363303444602,20.065201748934655,2.086952237215909,0.09190363103693183,0.08782159978693181,0.09933660333806818,32.66751211339778,8.253556511618875,8.128350517966531,8.092007983814586,8.193597099997781,78.01020951704545,23.493341619318183,18.641779119318183,16.925159801136363,18.949928977272727,3.5,8.711904761904762,35.69285714285714,0.8999999999999999,75
rocksdb-repl,results,11656343,2950.8,8GB,0GB,0.0,,0.0,0,0,0,0,15.3,11.1,36,814,6054,26151,120,0.0,10.9,1.0,32.3,readrandom,2026-08-27T19:35:47,10.5.0,11a259a5f0,patched-repl-readrandom,1,2026-08-27T19:35:47.250207,2026-08-27T19:37:56.304346,44,96.95454545454545,99.0,99.0,99.0,89.0,0.48045454545454547,23387.124772727275,6131.698409090909,5927.783636363637,6022.847727272729,5304.794318181818,1.0,0.1795454545454545,0.8651427327731717,0.8011363636363633,47.88681818181817,9.066590909090907,0.00040000000000000013,3.0881192294034094,10.709614479758521,3.4715909090909087,0.7215909090909092,77.46640824751421,75.23505459872159,2.2313536487926133,19.16738525390625,18.532429643110795,18.821274857954545,18.713964399857954,0.08742231889204545,0.08835737748579545,0.09223011363636364,1.9633427290482957,32.6682805148038,8.239144238558683,8.128006501631303,8.092292698946865,8.208837075666947,78.00461647727273,22.520862926136363,18.555397727272727,16.986949573863637,19.94140625,3.3069767441860467,7.9720930232558125,38.18837209302326,0.7999999999999998,75
rocksdb-repl,results,12084341,3059.1,8GB,0GB,0.0,,0.0,0,0,0,0,14.8,11.0,34,794,6033,25878,120,0.0,10.9,1.1,32.3,readrandom,2026-08-27T19:37:58,10.5.0,11a259a5f0,patched-repl-readrandom,2,2026-08-27T19:37:58.479707,2026-08-27T19:40:07.554166,44,97.0,89.0,99.0,99.0,99.0,0.5,24146.11295454546,5512.275909090909,6152.1775,6212.948863636364,6268.71,1.0,0.17977272727272722,0.8793317778443905,0.7800000000000001,48.928636363636365,10.360227272727274,0.00040000000000000013,3.185707785866477,11.004491077769886,3.6742424242424243,0.75,81.51673162286933,79.18120783025569,2.3355233487215905,20.763277033025563,19.280040838068185,19.484534579190342,19.65335515802557,2.1072822709517047,0.06695756392045454,0.0874323064630682,0.07385120738636364,32.666399869051844,8.25616403059526,8.128112186085094,8.090257731350984,8.191865921020508,78.02015269886364,23.785777698863637,18.602095170454547,16.941938920454547,18.69034090909091,3.6069767441860465,8.604651162790699,36.16046511627907,0.8999999999999999,75
rocksdb-repl,results,11902340,3013.0,8GB,0GB,0.0,,0.0,0,0,0,0,14.9,11.1,34,772,6041,115855,120,0.0,10.9,1.0,32.3,readrandom,2026-08-27T19:40:09,10.5.0,11a259a5f0,patched-repl-readrandom,3,2026-08-27T19:40:09.225080,2026-08-27T19:42:18.364173,45,97.0,99.0,89.0,99.0,99.0,0.4899999999999999,23826.01977777778,6115.622222222221,5563.114888888888,6061.405999999999,6085.876444444444,1.0,0.17977777777777773,0.9096563990944867,0.7999999999999997,48.55733333333333,9.272444444444446,0.00040000000000000013,3.078092013888889,10.62213606770833,3.4592592592592593,0.7351851851851853,79.08080100319602,76.83408291903407,2.246718084161932,19.195424582741477,19.589897017045455,18.988460360440342,19.060300958806817,0.10520263671875,1.9690911310369317,0.09849032315340907,0.0739339932528409,32.668331839821555,8.237237843600186,8.145061753012918,8.0922269821167,8.193805261091752,78.0313387784091,22.189275568181817,19.869140625,16.964666193181817,19.008256392045453,3.4000000000000004,8.169767441860465,37.27209302325581,0.7999999999999998,75
rocksdb-repl,results,12025462,3044.3,8GB,0GB,0.0,,0.0,0,0,0,0,14.9,11.0,34,794,6036,110683,120,0.0,10.8,1.1,32.3,readrandom,2026-08-27T19:42:20,10.5.0,11a259a5f0,patched-repl-readrandom,4,2026-08-27T19:42:20.503669,2026-08-27T19:44:29.347143,43,97.0,94.0,94.0,99.0,99.0,0.5,24065.86930232558,6128.41488372093,5525.583488372093,6173.757674418605,6238.11534883721,1.0,0.17999999999999997,0.8857777035819105,0.7800000000000001,48.898837209302314,10.499302325581395,0.0004000000000000001,3.202780477834302,11.260873001453488,3.5639534883720927,0.6569767441860465,81.38304021661932,79.00840576171875,2.374635342684659,21.834135298295454,18.261016068892044,19.331976873224434,19.581278187144886,1.4013343394886364,0.7837502219460227,0.07534579190340909,0.11420410156249998,32.66833435405384,8.249082565307617,8.134552088650791,8.092261921275746,8.192437778819691,78.00248579545455,22.51766690340909,19.823064630681817,16.980291193181817,18.681463068181817,3.4000000000000004,8.581395348837212,36.027906976744184,0.886046511627907,75
rocksdb-repl,results,15244181,3859.2,8GB,0GB,0.0,,0.0,0,0,0,0,11.8,85.9,268,9930,34082,156258,120,0.0,10.9,1.1,32.3,multireadrandom,2026-08-27T19:45:55,10.5.0,11a259a5f0,patched-repl-multireadrandom,0,2026-08-27T19:45:55.570209,2026-08-27T19:48:04.666628,44,95.0,99.0,86.0,99.0,99.0,0.68,33069.945,8308.713863636365,8341.645454545456,8224.206136363637,8195.379545454545,1.0,0.17999999999999997,0.9824655806953281,0.812727272727273,61.62477272727271,11.04318181818182,0.0003,5.937983398437499,19.76783447265625,6.84469696969697,1.8257575757575755,104.7147727272727,100.68975497159089,4.025019087357955,24.28525013316761,28.382443625710234,23.98921431107955,24.032847123579543,0.13643510298295453,3.5136283735795457,0.11202769886363638,0.2629270241477273,32.67575810172341,8.237941481850363,8.152509602633389,8.092682404951615,8.192624612288041,78.00124289772727,22.22567471590909,20.147904829545453,16.949396306818183,18.678267045454547,4.406976744186047,10.404651162790698,18.09767441860465,3.3000000000000007,75
rocksdb-repl,results,15167925,3840.0,8GB,0GB,0.0,,0.0,0,0,0,0,11.8,86.4,280,10056,34087,66117,120,0.0,10.9,1.1,32.3,multireadrandom,2026-08-27T19:48:07,10.5.0,11a259a5f0,patched-repl-multireadrandom,1,2026-08-27T19:48:06.822484,2026-08-27T19:50:15.877770,44,95.0,99.0,99.0,99.0,86.0,0.68,32910.12613636364,8254.72909090909,8186.9725,8173.629545454544,8294.795681818183,1.0,0.17977272727272722,0.9853925110380682,0.8156818181818184,61.64295454545456,11.027727272727274,0.0003,5.939556995738636,19.686999733664774,6.6969696969696955,1.759469696969697,104.24665660511364,100.24514892578124,4.0015079012784085,24.19850497159091,24.010868030894883,23.921011851917616,28.114765403053983,0.18751930930397728,0.18360595703125,0.1828460138494318,3.4475375088778417,32.67399094321511,8.238001043146307,8.128766059875488,8.090845021334562,8.216378818858754,78.05051491477273,22.21875,18.591086647727273,16.934215198863637,20.306463068181817,4.5,10.69767441860465,17.893023255813954,3.1999999999999993,75
rocksdb-repl,results,15131076,3830.8,8GB,0GB,0.0,,0.0,0,0,0,0,12.0,86.7,301,10174,34110,67527,120,0.0,10.8,1.2,32.3,multireadrandom,2026-08-27T19:50:18,10.5.0,11a259a5f0,patched-repl-multireadrandom,2,2026-08-27T19:50:18.059263,2026-08-27T19:52:27.060569,44,95.0,86.0,99.0,99.0,99.0,0.6797727272727273,32838.912954545456,8160.937045454546,8226.467727272728,8236.932045454545,8214.574999999999,1.0,0.17999999999999997,0.9907738707105231,0.7899999999999999,61.66,12.286818181818182,0.00040000000000000013,5.852983842329545,19.446532093394886,6.676136363636363,1.778409090909091,105.75861150568184,101.63237415660511,4.12623623934659,29.571567604758528,24.069434925426137,24.12394841974432,23.867423428622157,3.643136097301136,0.19736683238636363,0.23300736860795457,0.05272727272727273,32.67591025612571,8.261628584428268,8.128935033624822,8.092836726795543,8.192509911277078,78.03080610795455,23.790305397727273,18.599165482954547,16.95303622159091,18.688299005681817,4.493023255813953,10.711627906976743,17.799999999999997,3.2186046511627917,75
rocksdb-repl,results,15134966,3831.7,8GB,0GB,0.0,,0.0,0,0,0,0,12.0,86.6,302,10142,34097,69078,120,0.0,10.8,1.2,32.3,multireadrandom,2026-08-27T19:52:29,10.5.0,11a259a5f0,patched-repl-multireadrandom,3,2026-08-27T19:52:28.736752,2026-08-27T19:54:37.724645,44,95.0,86.0,99.0,99.0,99.0,0.68,32862.9475,8165.045454545453,8242.707272727273,8245.665681818182,8209.528409090908,1.0,0.17977272727272722,0.9902227145286162,0.7899999999999999,61.84136363636364,12.331363636363635,0.00040000000000000013,5.932342418323864,19.94414617365057,6.742424242424242,1.8863636363636365,105.84887673117896,101.73631569602271,4.112559481534091,29.654011230468743,24.128668323863636,24.0377217240767,23.91591530539773,3.685080788352273,0.2030120294744318,0.11597589666193181,0.10849276455965912,32.67593080347234,8.261712681163441,8.128884488886053,8.092757485129617,8.192576148293234,78.03355823863636,23.774591619318183,18.6298828125,16.941761363636363,18.687322443181817,4.462790697674418,10.7,17.799999999999997,3.2930232558139547,75
rocksdb-repl,results,15241757,3858.7,8GB,0GB,0.0,,0.0,0,0,0,0,11.8,86.1,287,10047,34146,73115,120,0.0,10.8,1.1,32.3,multireadrandom,2026-08-27T19:54:39,10.5.0,11a259a5f0,patched-repl-multireadrandom,4,2026-08-27T19:54:39.396551,2026-08-27T19:56:48.485638,44,95.0,99.0,99.0,86.0,99.0,0.6802272727272727,33098.3075,8311.902272727275,8224.884772727271,8344.937727272727,8216.583181818181,1.0,0.17999999999999997,0.9846188731840311,0.8100000000000004,61.875227272727265,11.186136363636363,0.0003,5.863607732599433,19.76698619495739,6.638257575757575,1.9280303030303028,105.04296275745742,100.87031471946024,4.17264892578125,24.284627796519885,24.072592329545458,28.45860151811079,24.054491965553975,0.13546186967329546,0.20877507990056818,3.610791015625,0.21761962890625003,32.67593635212292,8.239236658269709,8.128989739851518,8.115177761424672,8.192532192577016,78.0030184659091,22.410688920454547,18.649236505681817,18.273881392045453,18.669211647727273,4.437209302325582,10.5,17.9,3.1999999999999993,75
rocksdb-repl,results,744302,59624.8,8GB,0GB,0.0,,0.0,0,0,0,0,242.9,173.3,469,27611,48388,126727,120,0.0,11.1,0.9,32.3,fwdrange,2026-08-27T19:58:20,10.5.0,11a259a5f0,patched-repl-fwdrange,0,2026-08-27T19:58:19.823692,2026-08-27T20:00:27.104541,42,91.9047619047619,98.78571428571429,99.0,98.0,77.0,1.0219047619047619,49804.792142857135,12460.52,12435.467142857144,12423.147142857142,12485.657857142858,1.0,0.17999999999999997,0.9949933984255419,0.4600000000000001,13.322142857142856,6.329523809523809,0.00010000000000000002,8.007225632440477,26.46849493117559,9.16468253968254,2.3710317460317456,83.15169990007269,78.20655795784882,4.9451428506540696,18.07588481104651,18.032636264534883,18.154744276889538,23.94329419513081,0.13127861555232556,0.18399981831395348,0.2203513353924419,4.409512400072675,32.61363220214844,8.219035648164295,8.108580180576869,8.073794682820639,8.212221690586635,78.03292410714286,22.442150297619047,18.550223214285715,16.964564732142858,20.075985863095237,1.2023809523809526,6.011904761904762,18.797619047619044,0.5047619047619047,75
rocksdb-repl,results,739075,59206.1,8GB,0GB,0.0,,0.0,0,0,0,0,245.7,180.6,501,28050,48406,141105,120,0.0,11.0,1.0,32.3,fwdrange,2026-08-27T20:00:29,10.5.0,11a259a5f0,patched-repl-fwdrange,1,2026-08-27T20:00:28.921659,2026-08-27T20:02:36.141861,42,92.0,78.07142857142857,97.97619047619048,99.0,98.0,1.02,49412.7488095238,12333.283571428572,12364.25476190476,12370.38357142857,12344.826904761905,1.0,0.17976190476190473,0.9970009014040853,0.4319047619047619,13.339523809523811,6.623333333333335,0.00010000000000000002,7.704951404389881,26.047141462053577,9.021825396825397,2.3115079365079363,83.1939734738372,78.13062590843023,5.06334847383721,24.049924373183135,18.085366551598838,17.938499046148255,18.05683639171512,4.496027207485465,0.24159588481104652,0.11686228197674417,0.20886128270348833,32.61684590294247,8.259037562779017,8.110091799781436,8.072693416050502,8.17502312433152,78.09933035714286,23.79482886904762,18.62890625,16.94828869047619,18.727306547619047,1.2285714285714286,6.052380952380952,18.89047619047619,0.5,75
rocksdb-repl,results,745734,59739.5,8GB,0GB,0.0,,0.0,0,0,0,0,243.7,169.7,483,27725,48473,190509,120,0.0,11.1,0.9,32.3,fwdrange,2026-08-27T20:02:38,10.5.0,11a259a5f0,patched-repl-fwdrange,2,2026-08-27T20:02:37.686936,2026-08-27T20:04:45.005727,42,92.0,98.0,98.0,78.04761904761905,98.95238095238095,1.0297619047619049,49818.30452380952,12520.85857142857,12412.485476190475,12503.368809523809,12381.59142857143,1.0,0.17976190476190473,0.9888771890471686,0.4600000000000001,13.231904761904762,6.313095238095239,0.00010000000000000002,7.740071149553571,25.972474190848224,9.077380952380954,2.297619047619048,82.98672154017858,78.1353794642857,4.851341378348214,18.347745535714285,18.169358026413686,23.65377022879464,17.96450451078869,0.22725446428571433,0.2879092261904762,4.20307152157738,0.13310616629464286,32.614315396263486,8.220020294189453,8.110062644595192,8.11179597037179,8.172436487107051,78.05589657738095,22.218563988095237,18.583426339285715,18.564174107142858,18.689732142857142,1.2000000000000002,5.9,18.88780487804878,0.5,75
rocksdb-repl,results,742816,59505.7,8GB,0GB,0.0,,0.0,0,0,0,0,244.7,174.6,498,27918,48404,131790,120,0.0,11.0,1.0,32.3,fwdrange,2026-08-27T20:04:47,10.5.0,11a259a5f0,patched-repl-fwdrange,3,2026-08-27T20:04:46.818601,2026-08-27T20:06:54.039334,42,92.0,78.0952380952381,98.97619047619048,97.04761904761905,98.95238095238095,1.0214285714285714,49707.37714285714,12413.445000000002,12437.399761904762,12441.850476190477,12414.681904761905,1.0,0.17976190476190473,0.9977169412022083,0.44999999999999996,13.347142857142858,6.4854761904761915,0.00010000000000000002,7.706630161830357,25.735050688244048,8.910714285714286,2.3472222222222228,83.35726585751488,78.42006812686012,4.937197730654761,24.108877650669644,18.013602353050594,18.305546409970237,17.992040085565478,4.402039155505952,0.11725818452380952,0.2975616164434524,0.12033947172619049,32.61651016945063,8.259577551553416,8.108488570812137,8.07411468860715,8.174329358477925,78.04578488372093,23.497728924418606,18.568677325581394,16.973019622093023,19.006359011627907,1.197560975609756,5.909756097560976,18.778048780487804,0.5,75
rocksdb-repl,results,743378,59550.7,8GB,0GB,0.0,,0.0,0,0,0,0,245.1,173.4,498,28039,48465,217869,120,0.0,11.0,1.0,32.3,fwdrange,2026-08-27T20:06:56,10.5.0,11a259a5f0,patched-repl-fwdrange,4,2026-08-27T20:06:55.584785,2026-08-27T20:09:02.813545,42,92.0,79.0,98.0,97.88095238095238,98.0,1.0226190476190478,49757.867619047625,12403.143571428573,12440.42738095238,12450.285952380953,12464.012142857144,1.0,0.17999999999999997,0.9951164544184552,0.44999999999999996,13.355714285714287,6.505714285714286,0.00010000000000000002,7.7943373325892855,26.29162411644345,9.138888888888888,2.2539682539682544,83.46265508742559,78.55525948660713,4.907396065848213,23.922175874255952,18.182387230282735,18.246039109002975,18.204658668154764,4.223420526413691,0.21534086681547618,0.25865025111607143,0.20998325892857145,32.61769857860747,8.26148932320731,8.110068820771716,8.072360447474889,8.173779987153553,78.04706101190476,23.78915550595238,18.555152529761905,17.023251488095237,18.679501488095237,1.202439024390244,6.009756097560976,18.68536585365854,0.5,75
rocksdb-repl,results,536921,43011.8,8GB,0GB,0.0,,0.0,0,0,0,0,335.4,217.6,1001,35526,48911,127783,120,0.0,11.2,0.8,32.3,revrange,2026-08-27T20:10:35,10.5.0,11a259a5f0,patched-repl-revrange,0,2026-08-27T20:10:35.106868,2026-08-27T20:12:42.826329,43,92.0,97.93023255813954,79.0,98.44186046511628,99.0,1.0397674418604652,50360.590465116285,12617.342093023257,12622.055116279069,12561.706046511628,12559.486744186048,1.0,0.17999999999999997,0.9950429330630696,0.5186046511627908,8.513023255813952,3.63953488372093,0.00010000000000000002,5.266953806322674,18.41746593386628,6.2015503875969,1.3875968992248062,60.15665947492733,56.567681004723845,3.5889796057412786,13.28021938590116,17.133623273982558,13.082522483648258,13.07131608829942,0.24965184411337213,3.048888535610465,0.12586664244186047,0.1645721293604651,32.61165672124818,8.22313441786655,8.147154697152072,8.069835307986237,8.171532298243323,78.05168968023256,22.533884447674417,19.906068313953487,16.928688226744185,18.683048691860463,0.7999999999999998,4.4261904761904765,20.397619047619045,0.3999999999999999,75
rocksdb-repl,results,536093,42945.6,8GB,0GB,0.0,,0.0,0,0,0,0,335.1,217.7,974,35498,48931,153536,120,0.0,11.3,0.8,32.3,revrange,2026-08-27T20:12:45,10.5.0,11a259a5f0,patched-repl-revrange,1,2026-08-27T20:12:44.641381,2026-08-27T20:14:52.366710,42,92.0,98.23809523809524,78.88095238095238,97.02380952380952,98.57142857142857,1.0345238095238096,50280.43666666666,12602.495714285717,12594.594761904762,12562.095476190476,12521.250714285716,1.0,0.17976190476190473,0.9935532610490869,0.5138095238095238,8.581190476190477,3.683095238095238,0.00010000000000000002,5.548951125372024,19.097820638020835,6.436507936507937,1.607142857142857,59.90465138989828,56.51267600835756,3.391973791787791,13.12932276526163,17.061035610465115,13.293632131177326,13.028685955668605,0.10855128088662792,2.9146364007994183,0.26977607194767445,0.0990107194767442,32.61120569983194,8.219732595044512,8.14885649570199,8.070977144463118,8.17163946462232,78.04160610465117,22.22465479651163,20.158793604651162,16.983648255813954,18.674509447674417,0.7999999999999998,4.5,20.397619047619045,0.3999999999999999,75
rocksdb-repl,results,535456,42894.5,8GB,0GB,0.0,,0.0,0,0,0,0,339.1,218.1,1126,35684,48981,188507,120,0.0,11.2,0.9,32.3,revrange,2026-08-27T20:14:54,10.5.0,11a259a5f0,patched-repl-revrange,2,2026-08-27T20:14:54.173082,2026-08-27T20:17:01.754399,43,92.0,79.0,97.86046511627907,98.81395348837209,98.65116279069767,1.0313953488372094,50235.27302325581,12530.947674418605,12576.3911627907,12566.036976744188,12561.896744186046,1.0,0.17999999999999997,0.9963866034553261,0.5058139534883722,8.662558139534884,3.7879069767441864,0.00010000000000000002,5.294940952034883,18.348804051598837,6.11046511627907,1.4980620155038762,60.3850401980378,56.82180323401163,3.5632365098110466,17.47331645167151,13.240474200581396,13.055956577034886,13.052054187863371,3.1143718204941857,0.25831259084302327,0.0936793695494186,0.09687295603197675,32.613041469029014,8.260431289672852,8.109279087611606,8.071833837599982,8.171497254144578,78.06742931547619,23.825520833333332,18.58686755952381,16.99813988095238,18.656901041666668,0.7999999999999998,4.4261904761904765,20.38095238095238,0.3999999999999999,75
rocksdb-repl,results,536129,42948.4,8GB,0GB,0.0,,0.0,0,0,0,0,338.4,217.8,1127,35590,48907,136407,120,0.0,11.2,0.9,32.3,revrange,2026-08-27T20:17:03,10.5.0,11a259a5f0,patched-repl-revrange,3,2026-08-27T20:17:03.298952,2026-08-27T20:19:10.870652,43,92.0,80.0,97.95348837209302,98.67441860465117,97.0,1.032558139534884,50289.423023255826,12553.365581395348,12571.841395348838,12580.960000000001,12583.257441860464,1.0,0.1797674418604651,0.9976244735829949,0.4953488372093022,8.589534883720932,3.83093023255814,0.00010000000000000002,5.308241960392442,18.43518441133721,6.232558139534884,1.5426356589147285,60.31158157703487,56.83549804687501,3.476084665697675,17.112430505087207,13.254016624273255,13.132827716206394,13.336221384447674,2.7637023074127907,0.2810714934593023,0.18618368459302329,0.2451271802325581,32.61403860047806,8.257938473723655,8.108936221100564,8.071750197299691,8.175413708354151,78.0281613372093,23.45675872093023,18.61110101744186,17.283793604651162,18.676507994186046,0.7878048780487804,4.436585365853659,20.20487804878049,0.39999999999999997,75
rocksdb-repl,results,536010,42938.9,8GB,0GB,0.0,,0.0,0,0,0,0,336.9,217.8,1051,35533,48913,132471,120,0.0,11.2,0.9,32.3,revrange,2026-08-27T20:19:12,10.5.0,11a259a5f0,patched-repl-revrange,4,2026-08-27T20:19:12.410547,2026-08-27T20:21:20.063260,43,92.06976744186046,97.88372093023256,99.0,96.95348837209302,79.69767441860465,1.032093023255814,50294.234883720936,12597.952558139534,12547.198604651163,12555.187209302325,12593.896511627905,1.0,0.17999999999999997,0.9959712538006361,0.5330232558139535,7.850930232558139,3.2674418604651154,0.00010000000000000002,5.176123501090117,18.124739280523258,6.172480620155039,1.3507751937984498,60.010687081473215,56.45776436941965,3.5529227120535714,13.25652553013393,12.91607445126488,13.302461867559524,16.982701590401785,0.2396293712797619,0.017574869791666666,0.2610195777529762,3.034700288318452,32.61408517527026,8.222618280455123,8.107645611430323,8.07248439345249,8.211336889932323,77.99609375,22.495367005813954,18.54296875,16.930232558139537,20.027525436046513,0.7999999999999999,4.404878048780487,20.29512195121951,0.39999999999999997,75
