label,dataset,runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,warmup_s
ann,sift-128-euclidean,annoy,default,8,0.976239,1.4482343910001418,6904.959626800508,2026-03-15T10:21:21.409585,2026-03-15T10:21:22.879748,2,55.5,55.5,50.0,37.5908203125,0.75732421875,0.3935546875,36.58935546875,0.32,53046.635,30366.325000000004,22680.31,0.7468901818050092,374.195,0.07,378.77,340.43,0.0064,38.3008935546875,81.894716796875,55.333333333333336,25.5,99.911796875,85.208095703125,14.70369140625,84.119140625,1.088955078125,13.62033203125,1.083359375,0.0
ann,sift-128-euclidean,annoy,default,9,0.976239,1.4170122200000606,7057.102161052339,2026-03-15T10:21:23.110104,2026-03-15T10:21:24.547621,1,56.0,56.0,54.0,37.3134765625,0.7177734375,,,0.31,44622.39,25954.45,18667.94,0.7192577766047825,389.01,0.07,316.93,283.61,0.0064,30.14595703125,65.561015625,44.166666666666664,20.0,92.37047363281249,79.095830078125,13.2746435546875,78.1480712890625,0.9477587890624999,12.378666992187501,0.8959716796874999,0.0
ann,sift-128-euclidean,annoy,default,10,0.976239,1.4711247289999392,6797.520157789702,2026-03-15T10:21:24.780654,2026-03-15T10:21:26.272260,1,56.0,56.0,45.0,52.6083984375,0.849609375,1.091796875,41.4228515625,0.3,62316.42,35644.89,26671.54,0.748257043295687,391.78,0.07,449.08,401.69,0.0064,43.31802734375,92.56341796875,62.0,28.5,72.803369140625,62.921767578125,9.8816015625,62.054013671875,0.86775390625,9.047685546875,0.833916015625,0.0
ann,sift-128-euclidean,annoy,default,11,0.976239,1.4474092550001387,6908.895991548045,2026-03-15T10:21:26.502554,2026-03-15T10:21:27.970525,2,55.5,56.0,45.0,45.6318359375,0.759765625,1.275390625,36.4677734375,0.32,53761.045,30918.835,22842.205,0.7387796144324326,378.435,0.07,384.20000000000005,344.82000000000005,0.0064,38.276201171875,81.750927734375,55.166666666666664,25.75,89.830859375,76.63576171875,13.195087890625,75.560830078125,1.07494140625,12.09513671875,1.099951171875,0.0
ann,sift-128-euclidean,annoy,default,12,0.976239,1.4574080019999656,6861.496565325045,2026-03-15T10:21:28.204009,2026-03-15T10:21:29.683027,1,56.0,56.0,48.0,36.8994140625,0.630859375,0.8466796875,29.302734375,0.33,42932.27,24884.33,18047.94,0.7252732944788949,366.34,0.07,305.0,273.84,0.0064,30.667763671875,66.366572265625,44.833333333333336,20.0,92.26363281249999,79.136630859375,13.127001953125,78.1262841796875,1.0103564453125,12.144208984375,0.9827880859375,0.0
ann,sift-128-euclidean,annoy,default,13,0.976239,1.437262187999977,6957.672777793943,2026-03-15T10:21:29.915198,2026-03-15T10:21:31.371236,1,55.0,55.0,41.0,46.3388671875,0.744140625,1.2685546875,37.474609375,0.31,55394.24,31778.45,23615.79,0.743138510531508,388.75,0.07,395.5,354.35,0.0064,39.30478515625,82.885673828125,55.666666666666664,26.0,90.88554687499999,78.183212890625,12.702333984374999,77.1135546875,1.0696630859375,11.6285693359375,1.0737646484374999,0.0
ann,sift-128-euclidean,annoy,default,14,0.976239,1.4714778299999125,6795.889000924054,2026-03-15T10:21:31.611327,2026-03-15T10:21:33.104348,2,55.0,55.0,39.5,45.27685546875,0.7021484375,1.28125,36.76318359375,0.325,53506.555,30519.920000000002,22986.635,0.7531682586323948,378.26,0.07,380.72,342.325,0.00635,38.8109521484375,81.968994140625,55.5,25.75,76.1170703125,65.002353515625,11.114716796875,64.0323828125,0.969970703125,10.1315625,0.983154296875,0.0
ann,sift-128-euclidean,annoy,default,15,0.976239,1.4139355380000325,7072.458207072641,2026-03-15T10:21:33.335359,2026-03-15T10:21:34.769607,1,54.0,54.0,42.0,35.90234375,0.60546875,0.8671875,30.51953125,0.33,42931.88,24327.28,18604.61,0.7647632616552282,371.18,0.07,305.73,275.01,0.0064,32.074912109375,67.5934375,45.333333333333336,21.0,92.71591796875,79.5187841796875,13.197138671874999,78.4521728515625,1.0666064453125,12.1205029296875,1.0766357421875,0.0
ann,sift-128-euclidean,annoy,default,16,0.976239,1.4357912160000978,6964.800932449303,2026-03-15T10:21:35.001919,2026-03-15T10:21:36.459459,1,56.0,56.0,46.0,42.6064453125,0.68359375,0.9619140625,33.2314453125,0.3,51661.47,30140.01,21521.46,0.7140495308395717,393.91,0.07,366.87,326.95,0.0063,34.660498046875,74.328125,50.166666666666664,23.0,92.6091015625,79.95499511718751,12.6541064453125,78.95982421875,0.995166015625,11.665146484375,0.9889599609375,0.0
ann,sift-128-euclidean,annoy,default,17,0.976239,1.4178996260000076,7052.68540637865,2026-03-15T10:21:36.690006,2026-03-15T10:21:38.131036,2,55.5,55.5,53.5,46.00927734375,0.88427734375,0.791015625,36.70068359375,0.32,54401.24,31229.335,23171.905,0.741991624221265,378.095,0.07,387.395,347.54999999999995,0.00635,38.249365234375,81.6240478515625,55.166666666666664,25.25,74.569775390625,64.107265625,10.462509765625,63.24109375,0.866181640625,9.6216015625,0.84091796875,0.0
ann,sift-128-euclidean,annoy,default,18,0.976239,1.4523699159999524,6885.298221779146,2026-03-15T10:21:38.365124,2026-03-15T10:21:39.839832,2,58.0,58.5,50.0,46.85205078125,0.9501953125,0.79833984375,20.96142578125,0.32,52014.63,30706.47,21308.155,0.6939304648173495,366.31500000000005,0.07,374.23,336.52,0.00645,35.627070312499995,78.7186279296875,53.25,23.75,102.99966796875,88.37779296875,14.621875,87.245634765625,1.132158203125,13.534599609375,1.087275390625,0.0
ann,sift-128-euclidean,annoy,default,19,0.976239,1.445881438000015,6916.196402543413,2026-03-15T10:21:40.072116,2026-03-15T10:21:41.538910,1,55.0,56.0,47.0,38.6015625,0.6962890625,0.8779296875,,0.31,46525.39,26856.38,19669.01,0.7323775579582951,389.09,0.07,329.57,293.98,0.0063,32.359248046875,68.74021484375,46.333333333333336,21.0,92.73919921875,79.94267578125,12.7965283203125,78.89134765624999,1.051328125,11.765517578125,1.0310107421874999,0.0
ann,sift-128-euclidean,annoy,default,20,0.976239,1.418441395999935,7049.991651541211,2026-03-15T10:21:41.778355,2026-03-15T10:21:43.218239,2,55.0,55.0,43.5,46.17041015625,0.61962890625,1.1240234375,31.2998046875,0.32499999999999996,54748.93000000001,31377.475,23371.455,0.7448481753232216,377.20000000000005,0.07,389.46500000000003,349.925,0.0063999999999999994,39.3187548828125,83.0899560546875,55.916666666666664,26.25,75.227080078125,64.82615234375,10.400927734375,63.93435546875,0.891796875,9.481298828125,0.919638671875,0.0
ann,sift-128-euclidean,annoy,default,21,0.976239,1.41269588199998,7078.6643660649825,2026-03-15T10:21:43.450827,2026-03-15T10:21:44.883893,2,57.5,57.5,38.0,47.6806640625,0.6025390625,1.2646484375,34.74951171875,0.32,53798.205,31807.205,21991.0,0.6913842319688259,372.77,0.07,385.925,346.79999999999995,0.00645,36.6877099609375,80.40158203125,54.416666666666664,24.5,97.823037109375,83.87767578125,13.9453515625,82.680400390625,1.197275390625,12.67337890625,1.271982421875,0.0
ann,sift-128-euclidean,annoy,default,22,0.976239,1.453066429000046,6881.997822275532,2026-03-15T10:21:45.119788,2026-03-15T10:21:46.594336,1,57.0,57.0,35.0,37.6611328125,0.458984375,1.0791015625,28.232421875,0.31,44202.96,26079.21,18123.75,0.694950115436779,382.23,0.07,314.48,281.07,0.0064,29.77740234375,64.858203125,43.5,19.5,91.6792578125,79.09828125,12.5809814453125,78.0105224609375,1.0877587890625,11.4693408203125,1.1116357421875,0.0
ann,sift-128-euclidean,annoy,default,23,0.976239,1.439015147000191,6949.197178949968,2026-03-15T10:21:46.825614,2026-03-15T10:21:48.285698,1,56.0,56.0,47.0,52.68359375,0.8515625,1.138671875,42.00390625,0.31,62635.21,35770.87,26864.34,0.7510116471866632,390.43,0.07,450.6,403.03,0.0064,43.772451171875,92.770224609375,62.5,29.0,74.97658203125,64.914404296875,10.062177734375,64.022890625,0.8915234375,9.20521484375,0.85697265625,0.0
ann,sift-128-euclidean,annoy,default,24,0.976239,1.4351226260000658,6968.045669986908,2026-03-15T10:21:48.521128,2026-03-15T10:21:49.977135,2,56.0,55.5,58.5,46.08935546875,0.8515625,0.6962890625,36.69970703125,0.325,53666.635,30607.71,23058.92,0.7533696575143974,373.485,0.07,383.16999999999996,344.14,0.0064,38.5206689453125,81.9884912109375,55.583333333333336,25.75,89.30171875,76.85126953125,12.450458984375,75.902216796875,0.949052734375,11.5444921875,0.905966796875,0.0
ann,sift-128-euclidean,annoy,default,25,0.976239,1.4300521239999853,6992.7521047478285,2026-03-15T10:21:50.209437,2026-03-15T10:21:51.659820,1,56.0,56.0,48.0,37.7294921875,0.609375,0.8466796875,29.248046875,0.32,43975.28,25650.49,18324.79,0.7144031166656075,368.08,0.07,313.06,280.72,0.0064,30.73259765625,66.7316796875,44.833333333333336,20.5,92.92591796875,80.227177734375,12.698740234375,79.18412109375001,1.043056640625,11.698623046875,1.0001171875,0.0
ann,sift-128-euclidean,annoy,default,26,0.976239,1.487331928999993,6723.44875075969,2026-03-15T10:21:51.894319,2026-03-15T10:21:53.403341,1,55.0,55.0,50.0,47.4912109375,0.8837890625,0.8955078125,38.16015625,0.31,55927.13,31946.96,23980.17,0.7506244725632736,385.15,0.07,400.37,358.03,0.0064,39.9137109375,84.2813671875,57.0,26.5,89.21826171875,77.2535986328125,11.96466796875,76.2505908203125,1.002998046875,11.0159130859375,0.9487548828125001,0.0
ann,sift-128-euclidean,annoy,default,27,0.976239,1.4280110039999272,7002.7471581027885,2026-03-15T10:21:53.638239,2026-03-15T10:21:55.089886,2,54.5,54.5,56.0,44.931640625,0.8994140625,0.708984375,37.169921875,0.32,53968.16,30550.059999999998,23418.1,0.7665484126708753,379.41499999999996,0.07,384.53499999999997,345.52,0.0063999999999999994,38.902421875,81.98755859375001,55.416666666666664,26.0,77.53296875,66.6507421875,10.8822265625,65.749033203125,0.901708984375,10.00201171875,0.880205078125,0.0
ann,sift-128-euclidean,annoy,default,28,0.976239,1.4262589579998348,7011.3494775337695,2026-03-15T10:21:55.324541,2026-03-15T10:21:56.772176,1,54.0,54.0,57.0,36.2421875,0.7412109375,0.623046875,30.4814453125,0.34,42826.05,24242.92,18583.13,0.7665384367889677,363.85,0.07,305.15,273.74,0.0064,32.111767578125,67.714736328125,45.333333333333336,21.5,92.441962890625,79.89540527343749,12.5465625,78.8955615234375,0.99984375,11.6326904296875,0.9138623046875001,0.0
ann,sift-128-euclidean,annoy,default,29,0.976239,1.4054012530000364,7115.405638534564,2026-03-15T10:21:57.003270,2026-03-15T10:21:58.428883,1,56.0,56.0,61.0,44.3310546875,0.93359375,0.6259765625,34.2060546875,0.31,53145.55,30742.55,22403.0,0.7287293994805246,392.11,0.07,378.17,336.76,0.0063,35.700361328125,76.413515625,51.0,24.0,92.45613281249999,80.190859375,12.2652783203125,79.2293994140625,0.961455078125,11.380063476562501,0.88521484375,0.0
ann,sift-128-euclidean,annoy,default,30,0.976239,1.4737533839997925,6785.395785053145,2026-03-15T10:21:58.664733,2026-03-15T10:22:00.160019,2,56.5,56.5,60.0,46.16552734375,0.9169921875,0.6708984375,36.201171875,0.32,53635.535,30736.935,22898.6,0.7449864470871932,375.01,0.07,382.45,343.54999999999995,0.0063999999999999994,37.9155810546875,81.0497412109375,54.666666666666664,25.25,73.7837109375,63.608935546875,10.174765625,62.74091796875,0.86802734375,9.37263671875,0.80212890625,0.0
