runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
annoy,patched-repl,24,0.976098,0.8984209580012248,11130.639719544886,2026-08-15T03:34:35.478796,2026-08-15T03:34:36.414016
annoy,patched-repl,25,0.976098,0.9290287080002599,10763.930020553467,2026-08-15T03:34:36.698593,2026-08-15T03:34:37.663486
annoy,patched-repl,26,0.976098,0.8891267569997581,11246.990287125867,2026-08-15T03:34:37.952269,2026-08-15T03:34:38.877773
annoy,patched-repl,27,0.976098,0.8791270090005128,11374.92068565734,2026-08-15T03:34:39.162907,2026-08-15T03:34:40.075473
annoy,patched-repl,28,0.976098,0.8889860670024063,11248.770223946527,2026-08-15T03:34:40.365392,2026-08-15T03:34:41.290819
annoy,patched-repl,29,0.976098,0.9182900460000383,10889.805507049548,2026-08-15T03:34:41.577589,2026-08-15T03:34:42.532170
annoy,patched-repl,30,0.976098,0.892226200998266,11207.920131477325,2026-08-15T03:34:42.820545,2026-08-15T03:34:43.749943
faiss,default,1,0.978358,8.495835284999885,1177.0473019475608,2026-04-04T15:11:30.728762,2026-04-04T15:11:39.288935
faiss,default,2,0.978358,7.976364555999908,1253.7039812802805,2026-04-04T15:11:39.565234,2026-04-04T15:11:47.650678
faiss,default,3,0.978358,8.280459171000075,1207.6624971501728,2026-04-04T15:11:47.925812,2026-04-04T15:11:56.290651
faiss,default,4,0.978358,8.206142580000005,1218.59934829453,2026-04-04T15:11:56.568205,2026-04-04T15:12:04.859429
faiss,default,5,0.978358,8.592018626999788,1163.8708473670824,2026-04-04T15:12:05.134643,2026-04-04T15:12:13.834737
faiss,default,6,0.978358,8.514536823999833,1174.4620061790217,2026-04-04T15:12:14.111462,2026-04-04T15:12:22.710188
faiss,default,7,0.978358,8.259411037000064,1210.740082458972,2026-04-04T15:12:22.984924,2026-04-04T15:12:31.318819
faiss,default,8,0.978358,8.509239439000112,1175.1931617022474,2026-04-04T15:12:31.597117,2026-04-04T15:12:40.191285
faiss,default,9,0.978358,8.447023933000082,1183.8489010233402,2026-04-04T15:12:40.466238,2026-04-04T15:12:48.991399
