label,dataset,runner_name,tag,recall,total_time,qps,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,warmup_s,qps_std,runs
ann,glove-100-angular,usearch,default,0.975767,4.254347892655154,2354.279010907151,4.275862068965517,48.641379310344824,48.61034482758621,50.039655172413795,34.193222992995686,4.700829516882184,4.939402613146552,32.25176286368534,0.5386896551724137,103400.87167241379,52630.216,50770.65674137931,0.9069036931635417,179.6576379310345,0.24113793103448275,564.5881724137931,407.4906379310345,0.003937931034482758,39.588046033135775,80.38211651400862,54.31091954022988,26.470402298850573,85.41075589304957,63.74583172817888,21.66492349137931,57.683569369612066,6.062263133081897,15.625455229660561,6.03946890153556,0.0,86.43626084536186,29
ann,glove-100-angular,usearch,imbalanced-memory,0.975767,4.500459460620748,2223.9169455345755,4.482758620689655,49.40977011494253,49.34827586206896,81.86896551724138,36.947482264727014,0.18930215068247125,0.04800141433189655,34.08859779094828,0.4985747126436782,98290.55044827586,50769.195350574715,47521.355333333326,0.912493141348439,201.43083908045975,0.24114367816091953,528.995551724138,381.9286149425287,0.003874022988505747,37.113143560299925,78.53433773347702,53.02595785440613,24.804406130268198,81.42907642443427,60.9049611563847,20.524115200700432,60.76381071524784,0.14115103044181035,20.469916082974137,0.05419921875,0.0,61.81476233600583,29
ann,glove-100-angular,usearch,interleaved-memory,0.975767,3.6370513973447642,2749.498580655844,4.0,50.0,49.69827586206897,49.827586206896555,21.496481007543103,20.885265131106323,20.736465629489945,20.96910358297414,0.5875862068965517,114489.14775862069,57271.426206896555,57217.721379310344,0.975819842759753,157.25525862068966,0.2425,624.5554310344827,451.0437931034483,0.003966379310344828,43.93149641365841,83.93910450902479,56.718390804597696,29.49137931034483,94.51319234913792,70.49222117456897,24.020970080145474,35.60514017039332,34.88708176185345,12.066941675646552,11.954029246363145,0.0,7.277948211470718,29
ann,glove-100-angular,usearch,numa-balancing,0.975767,4.671049405965435,2146.780562054347,4.689655172413793,58.31321839080459,60.83045977011494,38.8919540229885,36.10707053699713,3.7945531384698277,4.968741581357759,24.920879355244253,0.5783390804597701,96169.6159597701,56086.673816091956,40082.94223563218,0.7169984652347658,165.1219367816092,0.24280459770114943,537.7908333333334,388.5538563218391,0.004031781609195402,31.559961751302083,70.67460159056215,47.68409961685824,21.033716475095783,78.25337584747665,59.614294691765444,18.63908077406609,53.96443251055136,5.649861474048132,13.455442607309624,5.183638329516882,0.0,114.47592178254342,29
ann,sift-128-euclidean,annoy,default,0.976239,1.4466787809655184,6914.420750207417,1.4137931034482758,55.689655172413794,55.775862068965516,48.0,43.411301185344826,0.7433829471982759,0.9158063616071429,33.893656412760414,0.31655172413793103,51411.62344827587,29616.342241379312,21795.28051724138,0.735423290966738,380.7272413793103,0.07,366.8213793103448,328.6555172413793,0.006382758620689656,36.202838934536636,77.46699403960129,52.19252873563218,24.03448275862069,87.27017931707975,74.89132711476293,12.378852370689655,73.90279280037716,0.9885349878771552,11.405899952855602,0.9729524178340516,0.0,120.2470266912669,29
ann,sift-128-euclidean,annoy,imbalanced-memory,0.976239,1.5010457641379178,6664.921483783337,1.5172413793103448,55.0,54.94827586206897,74.84482758620689,43.49684361049107,0.2446794181034483,0.06953798491379311,35.39968345905172,0.30706896551724133,49756.46189655172,28339.27310344828,21417.18896551724,0.7553822460864515,381.3674137931035,0.06344827586206897,353.5705172413793,318.55758620689653,0.006398275862068965,36.46650575835129,77.81549366918104,52.491379310344826,24.295977011494255,88.0160858364763,75.66451643318966,12.351569234913793,75.45515103044181,0.2093633822737069,12.27145474137931,0.08011398841594827,0.0,140.41543578871216,29
ann,sift-128-euclidean,annoy,interleaved-memory,0.976239,1.0099589356206768,9906.38976595168,1.0689655172413792,50.0,50.0,49.793103448275865,29.301336880387932,29.073820891203702,29.752301897321427,26.863870554956897,0.45896551724137935,68296.51672413794,34584.94827586207,33711.56862068966,0.9729516547865497,220.82,0.06,509.5920689655172,462.60396551724136,0.006779310344827586,60.75943494073276,97.65617574757543,65.94252873563218,40.82183908045977,129.0318148908944,110.82209859913793,18.209716796875,55.43517712823276,55.386920797413794,9.092247945851295,9.117468851023705,0.0,226.7911261008505,29
ann,sift-128-euclidean,annoy,numa-balancing,0.976239,1.1410985526551392,8764.962241893862,1.103448275862069,50.3448275862069,50.172413793103445,51.0,35.58913658405172,17.197972790948278,16.463479929956897,34.98816338900862,0.41155172413793106,61948.97086206896,32815.85913793103,29133.111896551723,0.8881256436415934,257.4643103448276,0.0603448275862069,455.9808620689655,412.6670689655172,0.006658620689655172,53.57523336476294,91.5271563510237,61.81896551724138,35.97701149425287,114.6654507341056,98.7091665544181,15.956286031788792,66.55198494746767,32.157180091594824,11.562243231411639,4.3940431371228446,0.0,115.62327365430303,29
ann,sift-128-euclidean,faiss,default,0.978358,4.8189720954483,2075.5989466908727,4.862068965517241,47.72931034482759,47.58965517241379,75.86206896551724,47.42386011584052,0.4029526984554598,0.10680899784482757,40.30104335039512,0.11236206896551724,16223.960137931033,8391.273724137933,7832.686172413793,0.9382884728900724,412.14384482758624,0.06027586206896552,114.96498275862069,97.06460344827586,0.0059617241379310345,44.854815261314656,92.53231416689115,62.60172413793103,30.254885057471263,94.6684070076778,87.99089128165409,6.67751577653556,87.6459751650054,0.3449161334859914,6.538779801993535,0.13873560412176725,0.0,31.527806426228796,29
ann,sift-128-euclidean,faiss,imbalanced-memory,0.978358,4.905020483448315,2039.3286496010683,4.9655172413793105,47.101724137931036,46.936206896551724,80.12241379310345,46.44525076329023,0.307403353987069,0.06661671605603449,39.91296470905172,0.11239655172413793,15892.884655172413,8329.806844827586,7563.078051724138,0.9094626655104816,414.69286206896555,0.06084482758620689,112.20760344827586,94.7245172413793,0.005933103448275862,44.46051180293642,90.86191988820043,61.42758620689656,29.942241379310346,92.74162819908405,86.2177801162895,6.52384829606681,85.96818469939835,0.24959547862787357,6.4366482579022986,0.08719987540409484,0.0,35.629662665614624,29
ann,sift-128-euclidean,faiss,interleaved-memory,0.978358,2.8802658511379784,3472.575050310841,2.9310344827586206,50.0,49.333333333333336,49.98850574712644,36.34570873742816,35.77586768139368,35.233679058908045,35.2501571479885,0.1745977011494253,25724.73408045977,12828.796264367817,12895.937586206897,0.9504481202312101,250.35747126436783,0.042643678160919546,222.38436781609195,194.92132183908046,0.007692528735632183,74.94200234599496,118.46371778466236,80.19731800766283,50.53448275862069,151.4716979840158,140.06964411593032,11.402054485452588,70.29243175287355,69.77721354166667,5.722838822288074,5.67921527029454,0.0,49.0715453486167,29
ann,sift-128-euclidean,faiss,numa-balancing,0.978358,3.0660034302758317,3262.682877277903,3.1379310344827585,50.08908045977011,49.19252873563218,51.451149425287355,40.38475440014368,28.25635326867816,25.108426499640807,39.76240627244972,0.1777873563218391,24407.955431034483,12300.90224137931,12107.053132183908,0.940462235150161,260.6458908045977,0.04459770114942529,210.40396551724137,185.05836206896552,0.007676149425287356,70.37851890827048,113.73212680158943,76.92672413793103,47.44252873563218,143.40831175354705,132.03180941877693,11.376500819414513,79.33982281564296,52.69198615413972,6.796771338451868,4.579729088092673,0.0,61.06990612998851,29
ann,sift-128-euclidean,usearch,default,0.983133,0.17010411333338496,58788.50708256738,1.0,49.666666666666664,53.833333333333336,49.166666666666664,0.9951171875,9.4052734375,9.47119140625,0.826171875,0.49666666666666665,27939.09833333333,15959.886666666665,11979.21,0.748558250817201,171.76666666666665,0.38166666666666665,155.23666666666665,89.445,0.0032166666666666667,10.9024658203125,23.394430338541667,15.333333333333334,7.166666666666667,,,,,,,,0.0,263.13764146800133,6
ann,sift-128-euclidean,usearch,imbalanced-memory,0.983133,0.1804216442501456,55427.39485266492,1.0,50.5,50.5,72.5,10.51171875,0.080078125,0.0283203125,10.013427734375,0.4775,27615.6275,15895.029999999999,11720.6,0.7370150756350378,179.735,0.39,154.095,88.41,0.0032,10.525270996093749,23.64101806640625,15.666666666666666,6.75,,,,,,,,0.0,351.37700845595856,4
ann,sift-128-euclidean,usearch,numa-balancing,0.983133,0.2511832998331253,39922.57286063644,1.0,59.0,91.0,8.666666666666666,12.478125,0.7861328125,6.532877604166667,1.1785481770833333,0.5466666666666667,27539.51,25330.50333333333,2209.0066666666667,0.08579010820865647,136.22333333333333,0.3633333333333333,159.73666666666668,94.66333333333334,0.003416666666666667,9.189103190104166,24.742560221354168,16.416666666666668,5.666666666666667,22.267945963541667,20.380973307291665,1.8869759114583333,12.942734375,7.438235677083334,0.6455371093750001,1.2414322916666667,0.0,2281.8351867769534,6
