time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_skipped_pressure,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T20:46:36.353,repl-dynamic,26.001,normal,max,4217,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:36.853,repl-dynamic,26.501,normal,max,4218,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:37.353,repl-dynamic,27.001,normal,max,4217,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:37.853,repl-dynamic,27.501,normal,max,4216,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:38.353,repl-dynamic,28.001,normal,max,4217,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:38.853,repl-dynamic,28.501,normal,max,4217,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:39.353,repl-dynamic,29.001,normal,max,4217,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:39.853,repl-dynamic,29.501,normal,max,4217,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:40.353,repl-dynamic,30.001,normal,max,4218,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:40.853,repl-dynamic,30.501,normal,max,4217,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
