runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
annoy,patched-repl,26,0.976359,1.4456402140003775,6917.350460477291,2026-08-10T13:43:24.265664,2026-08-10T13:43:25.736589
annoy,patched-repl,27,0.976359,1.4379901489992335,6954.150560043461,2026-08-10T13:43:26.019485,2026-08-10T13:43:27.482298
annoy,patched-repl,28,0.976359,1.4901076839996676,6710.92438981224,2026-08-10T13:43:27.769426,2026-08-10T13:43:29.285221
annoy,patched-repl,29,0.976359,1.4646843070004252,6827.409805789021,2026-08-10T13:43:29.569970,2026-08-10T13:43:31.058890
annoy,patched-repl,30,0.976359,1.452840470999945,6883.068168604438,2026-08-10T13:43:31.341999,2026-08-10T13:43:32.820399
annoy,patched-repl-unrepl,1,0.976359,6.869261722999909,1455.7605173955799,2025-11-25T10:11:46.843014,2025-11-25T10:11:53.712293
annoy,patched-repl-unrepl,2,0.976359,1.3895702120000806,7196.4697527636845,2025-11-25T10:11:53.945105,2025-11-25T10:11:55.354633
annoy,patched-repl-unrepl,3,0.976359,1.404237232000014,7121.303845331954,2025-11-25T10:11:55.585852,2025-11-25T10:11:57.008984
annoy,patched-repl-unrepl,4,0.976359,1.4030594129999372,7127.281929293787,2025-11-25T10:11:57.242506,2025-11-25T10:11:58.666075
annoy,patched-repl-unrepl,5,0.976359,1.3987650169999597,7149.16363968537,2025-11-25T10:11:58.896679,2025-11-25T10:12:00.314987
annoy,patched-repl-unrepl,6,0.976359,1.3997324599999956,7144.222403758524,2025-11-25T10:12:00.548628,2025-11-25T10:12:01.968936
annoy,patched-repl-unrepl,7,0.976359,1.3874347670000589,7207.546068361984,2025-11-25T10:12:02.200829,2025-11-25T10:12:03.607661
annoy,patched-repl-unrepl,8,0.976359,1.4025372129999596,7129.935596225986,2025-11-25T10:12:03.842685,2025-11-25T10:12:05.265776
annoy,patched-repl-unrepl,9,0.976359,1.4006468889999724,7139.558213090921,2025-11-25T10:12:05.496778,2025-11-25T10:12:06.916714
annoy,patched-repl-unrepl,10,0.976359,1.3901932950000173,7193.2443034836215,2025-11-25T10:12:07.150359,2025-11-25T10:12:08.560911
faiss,default,1,0.978358,6.279337657999918,1592.5246490384116,2026-04-02T09:04:12.125655,2026-04-02T09:04:18.451893
faiss,default,2,0.978358,5.260895432000098,1900.8171002931683,2026-04-02T09:04:18.739475,2026-04-02T09:04:24.070631
faiss,default,3,0.978358,5.355010988999993,1867.409800006297,2026-04-02T09:04:24.352837,2026-04-02T09:04:29.769311
faiss,default,4,0.978358,5.3216124440000385,1879.1297008625095,2026-04-02T09:04:30.054607,2026-04-02T09:04:35.444272
faiss,default,5,0.978358,5.364509462000115,1864.103338960573,2026-04-02T09:04:35.727007,2026-04-02T09:04:41.156448
faiss,default,6,0.978358,5.263740137000013,1899.7898337928482,2026-04-02T09:04:41.442802,2026-04-02T09:04:46.775372
faiss,default,7,0.978358,5.24130100299999,1907.9232416295592,2026-04-02T09:04:47.057919,2026-04-02T09:04:52.362234
faiss,default,8,0.978358,5.154588186999945,1940.0191901305243,2026-04-02T09:04:52.648041,2026-04-02T09:04:57.890340
faiss,default,9,0.978358,5.360503914999981,1865.4962590396756,2026-04-02T09:04:58.172838,2026-04-02T09:05:03.593640
faiss,default,10,0.978358,5.227687376999938,1912.8917394709997,2026-04-02T09:05:03.879321,2026-04-02T09:05:09.172083
faiss,default,11,0.978358,5.485631400999864,1822.9442098820755,2026-04-02T09:05:09.454000,2026-04-02T09:05:14.999972
faiss,default,12,0.978358,5.254012035000187,1903.307402682728,2026-04-02T09:05:15.285276,2026-04-02T09:05:20.604436
faiss,default,13,0.978358,5.2954052699999465,1888.4295894504976,2026-04-02T09:05:20.886966,2026-04-02T09:05:26.242741
faiss,default,14,0.978358,5.3867554229998404,1856.4050555001959,2026-04-02T09:05:26.528156,2026-04-02T09:05:31.979178
faiss,default,15,0.978358,5.232326364000073,1911.1957672982533,2026-04-02T09:05:32.261203,2026-04-02T09:05:37.553689
faiss,default,16,0.978358,5.384437917000014,1857.2040673786032,2026-04-02T09:05:37.839136,2026-04-02T09:05:43.290149
faiss,default,17,0.978358,5.282914255999913,1892.894625091217,2026-04-02T09:05:43.572390,2026-04-02T09:05:48.918420
faiss,default,18,0.978358,5.308827973999996,1883.6549326847726,2026-04-02T09:05:49.204358,2026-04-02T09:05:54.576931
faiss,default,19,0.978358,5.401446614999941,1851.3558890371648,2026-04-02T09:05:54.859422,2026-04-02T09:06:00.320661
faiss,default,20,0.978358,5.173853615000098,1932.7953096716692,2026-04-02T09:06:00.605822,2026-04-02T09:06:05.862977
faiss,default,21,0.978358,5.308969623000166,1883.6046747520986,2026-04-02T09:06:06.145629,2026-04-02T09:06:11.514284
faiss,default,22,0.978358,5.374992033000126,1860.4678739250824,2026-04-02T09:06:11.799668,2026-04-02T09:06:17.237424
faiss,default,23,0.978358,5.370404109999981,1862.0572670461543,2026-04-02T09:06:17.519478,2026-04-02T09:06:22.949858
