readratio,writeratio,run,benchmark,tag,ts_start,ts_end,read_bw_gb,write_bw_gb,read_bw_wall_gb,write_bw_wall_gb,wall_s,read_bw_std,write_bw_std,read_bw_std_pct,write_bw_std_pct
30,70,5,readwrite_random,default,1788217802.4523783,1788217869.4764414,44.846430684,97.307778995,29.01031585864902,62.94448126189604,46.381,0.530916944319,0.401846659615,1.2127784692308163,0.42312603835501733
30,70,1,readwrite_random,interleaved,1788217873.1328118,1788217937.37902,48.317021075,109.620966632,33.25016093547721,75.44000417203019,43.597,0.49478358070699996,0.410737824626,1.053691457794859,0.3839678935790303
30,70,2,readwrite_random,interleaved,1788217940.8489003,1788218008.0167782,46.832862739,103.513276062,30.217414307920595,66.788647248672,46.499,0.533762615086,0.400879798844,1.1754600239081756,0.39812123013360445
30,70,3,readwrite_random,interleaved,1788218011.398956,1788218077.4727528,47.58745251,111.761051944,31.428858392762013,73.8119418065908,45.427,0.494702265572,0.430358267628,1.0699793063087695,0.3952419030147386
30,70,4,readwrite_random,interleaved,1788218081.110657,1788218145.726415,46.443705331,107.33321287,31.68771854001319,73.23155237404771,43.973,0.5448402344909999,0.398831687141,1.2070600342713607,0.38156533790089503
30,70,5,readwrite_random,interleaved,1788218149.4173763,1788218220.1890194,50.999740386,109.835163859,30.53348920561941,65.75819336909323,50.112,0.589904608531,0.445664832949,1.1907492512373123,0.41628831584859494
30,70,1,readwrite_random,numabalancing,1788218223.5607696,1788218290.01647,45.396461005,102.98738909,29.724982029420755,67.4369821355799,45.818,0.524515226176,0.443757466581,1.1888329180774924,0.4413480813522938
30,70,2,readwrite_random,numabalancing,1788218293.7356281,1788218364.1311882,50.359395321,104.3682437,30.370109518422478,62.94318309401194,49.749,0.517398848055,0.425376600575,1.0535103235415955,0.41725350303019293
30,70,3,readwrite_random,numabalancing,1788218367.755269,1788218433.2791348,38.492427664,87.242739985,25.72249298068827,58.30174150921037,44.895,0.431414519488,0.37396304901199995,1.1545836315574531,0.4404039597797051
30,70,4,readwrite_random,numabalancing,1788218436.9715328,1788218505.187684,37.102313149,79.54200018,23.391758234475798,50.148550852291585,47.587,0.493488945342,0.397013674225,1.3705405280968759,0.5131948088233086
30,70,5,readwrite_random,numabalancing,1788218508.4965088,1788218575.1584601,40.613480611,95.920743314,26.47788185992742,62.53534715939069,46.019,0.484496601295,0.407970869993,1.2270118845715963,0.4358867465625878
30,70,1,readwrite_random,repl,1788261578.4163463,1788261633.0983424,1.785117974,1.284178935,1.6327437914824865,1.1745639303722222,32.803,0.016061275317,0.007878282069,0.9246910701844007,0.633268137674954
30,70,2,readwrite_random,repl,1788261636.719942,1788261688.638553,1.703736128,1.203712716,1.697117810285866,1.199036785019423,30.119,0.001939537438,0.000410501735,0.11653038868290984,0.034901641273018584
30,70,3,readwrite_random,repl,1788261691.0303404,1788261749.269516,2.362665418,1.310364354,1.9460449656005492,1.0793013413864105,36.425,0.085156825619,0.009083861981,3.740105177366478,0.7123204050315418
30,70,4,readwrite_random,repl,1788261752.499157,1788261810.1861818,2.200467531,1.286217313,1.833590525760311,1.0717703607832245,36.005,0.067850544739,0.00796902759,3.2129187870569496,0.6362856905698173
30,70,5,readwrite_random,repl,1788261813.6434011,1788261870.446858,1.757107136,1.349130631,1.5076137020619442,1.157604779820974,34.967,0.002914931333,0.011563419502,0.16971818937305752,0.8846317013178584
30,70,1,readwrite_random,unrepl-bound,1788261874.210701,1788261958.028005,32.662126687,54.21935571,15.549000743613343,25.81144854203294,63.022,0.071132019422,0.043774084467,0.22323113093525132,0.08272005348313448
30,70,2,readwrite_random,unrepl-bound,1788261961.232444,1788262049.4045067,27.080506039,60.032401039,12.063927750426895,26.743464385941472,67.347,0.37628176624099996,0.195802881113,1.4256887977410475,0.3342785780330339
30,70,3,readwrite_random,unrepl-bound,1788262053.115403,1788262138.8435872,32.934077421,56.002616177,15.218486729566141,25.87821302012968,64.929,0.367314143236,0.172394532489,1.1432145819289323,0.31526862072783557
30,70,4,readwrite_random,unrepl-bound,1788262142.5478382,1788262235.3781853,37.869589432,57.539389779,15.772118118071655,23.965094742382814,72.041,0.416453432691,0.287469871827,1.1248398673534872,0.5107582838497863
30,70,5,readwrite_random,unrepl-bound,1788262239.1211846,1788262314.3307798,27.320432901,50.824802959,15.064045068401514,28.02397477119859,54.414,0.230473587242,0.15529003490100002,0.8665497929792906,0.31341238798217685
30,70,1,readwrite_random,unrepl-firsttouch,1788262317.5188057,1788262400.152924,49.204213555,101.998923742,45.285748055218114,93.87918611743052,32.598,0.22630104478,0.114936821491,0.4712198515144297,0.11512075698238997
30,70,2,readwrite_random,unrepl-firsttouch,1788262403.8195539,1788262485.5365217,47.645479131,104.645976382,23.474171358830773,51.55741166637655,60.895,0.48066932707599996,0.392298748051,1.034724057314906,0.3842552074674529
30,70,3,readwrite_random,unrepl-firsttouch,1788262489.300229,1788262564.3622024,51.291451848,106.956545049,28.375242262280572,59.17202428676796,54.232,0.5998347616240001,0.40819254874300004,1.2014170478767043,0.39131872609335616
30,70,4,readwrite_random,unrepl-firsttouch,1788262567.7397285,1788262651.1457086,48.807646159,106.616500519,36.58256720455681,79.91176797681624,40.028,0.41690616487099996,0.364881286382,0.8765952006530044,0.35073006325765116
30,70,5,readwrite_random,unrepl-firsttouch,1788262654.403606,1788262728.4871693,54.701629743,114.112949067,30.8204528827208,64.29662173712182,53.249,0.456053945181,0.329770999164,0.8554729080301436,0.29598454968864213
30,70,1,readwrite_random,unrepl-interleaved,1788262732.304846,1788262808.1959252,56.267137284,122.751238536,30.658186114745465,66.88550259820926,55.061,0.546020842332,0.405641781661,0.9955064247495232,0.33785674827882306
30,70,2,readwrite_random,unrepl-interleaved,1788262811.5391276,1788262886.0053995,53.311498102,116.29964166,29.82771508643679,65.06950094340115,53.623,0.5652593731619999,0.42057960887400003,1.0871678242986342,0.3698171587189305
30,70,3,readwrite_random,unrepl-interleaved,1788262889.2773886,1788262965.6129878,56.009906505,118.951320159,30.27709797978415,64.30328208053909,55.501,0.51280198647,0.44064876406299996,0.9374350394580687,0.37871182910961926
30,70,4,readwrite_random,unrepl-interleaved,1788262968.8563864,1788263041.982938,54.955862846,111.972942038,31.530967032950223,64.24669981388767,52.291,0.6042968059649999,0.397074405274,1.1304534229132657,0.3644942127022869
30,70,5,readwrite_random,unrepl-interleaved,1788263045.282361,1788263118.1246274,59.010934378,126.87264266,34.040013118960175,73.18552851329578,52.009,0.46338977210300003,0.37019732569700003,0.8061168204551548,0.2989559257554743
20,80,1,readwrite_random,default,1788218578.7545455,1788218663.204821,30.293653106,108.777585588,14.244692750195918,51.1511413876681,63.802,0.13916594325800002,0.124042973239,0.4727929576787787,0.11697341175410735
20,80,2,readwrite_random,default,1788218666.8740509,1788218734.684622,32.27353876,123.962681254,20.52570245806835,78.84186303332486,47.172,0.482902814556,0.450437604216,1.5402635611944278,0.372174835414804
