sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
10,1,0,repl,9,False,21,0.1918,100,2026-08-27T14:52:52.279335,2026-08-27T14:52:52.471196
10,1,0,repl,9,False,22,0.1251,7,2026-08-27T14:52:52.471275,2026-08-27T14:52:52.596415
10,1,0,repl,10,False,1,0.0496,4,2026-08-27T14:52:52.597735,2026-08-27T14:52:52.647410
10,1,0,repl,10,False,2,0.0518,100,2026-08-27T14:52:52.647488,2026-08-27T14:52:52.699328
10,1,0,repl,10,False,3,0.1321,10,2026-08-27T14:52:52.699401,2026-08-27T14:52:52.831481
10,1,0,repl,10,False,4,0.1345,5,2026-08-27T14:52:52.831645,2026-08-27T14:52:52.966216
10,1,0,repl,10,False,5,0.1351,5,2026-08-27T14:52:52.966301,2026-08-27T14:52:53.101414
10,1,0,repl,10,False,6,0.0238,1,2026-08-27T14:52:53.101506,2026-08-27T14:52:53.125282
10,1,0,repl,10,False,7,0.1286,4,2026-08-27T14:52:53.125349,2026-08-27T14:52:53.254008
10,1,0,repl,10,False,8,0.1818,2,2026-08-27T14:52:53.254087,2026-08-27T14:52:53.435944
10,1,0,repl,10,False,9,0.2556,175,2026-08-27T14:52:53.436008,2026-08-27T14:52:53.691605
10,1,0,repl,10,False,10,0.2856,20,2026-08-27T14:52:53.691678,2026-08-27T14:52:53.977251
10,1,0,repl,10,False,11,0.028,0,2026-08-27T14:52:53.977330,2026-08-27T14:52:54.005338
10,1,0,repl,10,False,12,0.1054,2,2026-08-27T14:52:54.005417,2026-08-27T14:52:54.110832
10,1,0,repl,10,False,13,0.2574,45,2026-08-27T14:52:54.110917,2026-08-27T14:52:54.368375
10,1,0,repl,10,False,14,0.0735,1,2026-08-27T14:52:54.368459,2026-08-27T14:52:54.441972
10,1,0,repl,10,False,15,0.0414,1,2026-08-27T14:52:54.442064,2026-08-27T14:52:54.483465
10,1,0,repl,10,False,16,0.1515,27840,2026-08-27T14:52:54.483544,2026-08-27T14:52:54.635065
10,1,0,repl,10,False,17,0.0782,1,2026-08-27T14:52:54.635144,2026-08-27T14:52:54.713411
10,1,0,repl,10,False,18,0.2082,100,2026-08-27T14:52:54.713510,2026-08-27T14:52:54.921711
10,1,0,repl,10,False,19,0.0692,1,2026-08-27T14:52:54.921785,2026-08-27T14:52:54.990953
10,1,0,repl,10,False,20,0.096,1804,2026-08-27T14:52:54.991017,2026-08-27T14:52:55.087062
10,1,0,repl,10,False,21,0.1982,100,2026-08-27T14:52:55.087120,2026-08-27T14:52:55.285364
10,1,0,repl,10,False,22,0.1319,7,2026-08-27T14:52:55.285438,2026-08-27T14:52:55.417356
