streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
16,11,imbalanced,1,True,21,11.8979,1,2026-08-27T16:13:33.759079,2026-08-27T16:13:45.657044
16,13,imbalanced,1,True,21,0.9074,1,2026-08-27T16:13:45.328660,2026-08-27T16:13:46.236149
16,10,imbalanced,1,True,22,1.235,10,2026-08-27T16:13:45.634531,2026-08-27T16:13:46.869642
16,8,imbalanced,1,True,17,2.1327,10,2026-08-27T16:13:44.843078,2026-08-27T16:13:46.975803
16,7,imbalanced,1,True,22,1.3976,10,2026-08-27T16:13:45.623208,2026-08-27T16:13:47.020897
16,13,imbalanced,1,True,22,0.8657,10,2026-08-27T16:13:46.236505,2026-08-27T16:13:47.102229
16,1,imbalanced,1,True,9,8.0726,10,2026-08-27T16:13:39.839164,2026-08-27T16:13:47.911800
16,11,imbalanced,1,True,22,2.4284,10,2026-08-27T16:13:45.657289,2026-08-27T16:13:48.085753
16,2,imbalanced,1,True,9,8.3697,10,2026-08-27T16:13:39.946120,2026-08-27T16:13:48.315819
16,5,imbalanced,1,True,10,10.5039,10,2026-08-27T16:13:39.369612,2026-08-27T16:13:49.873534
16,4,imbalanced,1,True,18,4.8861,10,2026-08-27T16:13:44.998472,2026-08-27T16:13:49.884626
16,3,imbalanced,1,True,10,10.5031,10,2026-08-27T16:13:39.968168,2026-08-27T16:13:50.471321
16,0,imbalanced,1,True,10,10.5528,10,2026-08-27T16:13:39.972140,2026-08-27T16:13:50.525008
16,5,imbalanced,1,True,11,1.7483,10,2026-08-27T16:13:49.873624,2026-08-27T16:13:51.621948
16,0,imbalanced,1,True,11,1.626,10,2026-08-27T16:13:50.525084,2026-08-27T16:13:52.151129
16,3,imbalanced,1,True,11,1.7055,10,2026-08-27T16:13:50.471416,2026-08-27T16:13:52.176929
16,8,imbalanced,1,True,18,5.8078,10,2026-08-27T16:13:46.976118,2026-08-27T16:13:52.783964
16,5,imbalanced,1,True,12,1.9339,10,2026-08-27T16:13:51.622026,2026-08-27T16:13:53.555975
16,7,imbalanced,1,True,23,6.5926,10,2026-08-27T16:13:47.021052,2026-08-27T16:13:53.613654
16,13,imbalanced,1,True,23,6.6394,10,2026-08-27T16:13:47.102358,2026-08-27T16:13:53.741838
16,10,imbalanced,1,True,23,6.9289,10,2026-08-27T16:13:46.878086,2026-08-27T16:13:53.807197
16,11,imbalanced,1,True,23,6.3374,10,2026-08-27T16:13:48.085841,2026-08-27T16:13:54.423338
16,13,imbalanced,1,True,24,1.1204,10,2026-08-27T16:13:53.742102,2026-08-27T16:13:54.862557
16,5,imbalanced,1,True,13,1.3215,10,2026-08-27T16:13:53.556201,2026-08-27T16:13:54.877817
16,8,imbalanced,1,True,19,2.153,10,2026-08-27T16:13:52.784051,2026-08-27T16:13:54.937188
