sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
10,1,0,interleaved,8,False,9,0.2712,175,2026-08-27T16:39:42.384933,2026-08-27T16:39:42.656143
10,1,0,interleaved,8,False,10,0.3139,20,2026-08-27T16:39:42.656228,2026-08-27T16:39:42.970134
10,1,0,interleaved,8,False,11,0.0315,0,2026-08-27T16:39:42.970215,2026-08-27T16:39:43.001740
10,1,0,interleaved,8,False,12,0.1084,2,2026-08-27T16:39:43.001818,2026-08-27T16:39:43.110224
10,1,0,interleaved,8,False,13,0.2773,45,2026-08-27T16:39:43.110306,2026-08-27T16:39:43.387657
10,1,0,interleaved,8,False,14,0.0779,1,2026-08-27T16:39:43.387740,2026-08-27T16:39:43.465685
10,1,0,interleaved,8,False,15,0.0499,1,2026-08-27T16:39:43.465767,2026-08-27T16:39:43.515731
10,1,0,interleaved,8,False,16,0.1682,27840,2026-08-27T16:39:43.515813,2026-08-27T16:39:43.684080
10,1,0,interleaved,8,False,17,0.074,1,2026-08-27T16:39:43.684153,2026-08-27T16:39:43.758163
10,1,0,interleaved,8,False,18,0.2634,100,2026-08-27T16:39:43.758244,2026-08-27T16:39:44.021626
10,1,0,interleaved,8,False,19,0.0665,1,2026-08-27T16:39:44.021701,2026-08-27T16:39:44.088260
10,1,0,interleaved,8,False,20,0.0991,1804,2026-08-27T16:39:44.088487,2026-08-27T16:39:44.187579
10,1,0,interleaved,8,False,21,0.2145,100,2026-08-27T16:39:44.187662,2026-08-27T16:39:44.402207
10,1,0,interleaved,8,False,22,0.1381,7,2026-08-27T16:39:44.402287,2026-08-27T16:39:44.540429
10,1,0,interleaved,9,False,1,0.0493,4,2026-08-27T16:39:44.541731,2026-08-27T16:39:44.591065
10,1,0,interleaved,9,False,2,0.0607,100,2026-08-27T16:39:44.591147,2026-08-27T16:39:44.651848
10,1,0,interleaved,9,False,3,0.1465,10,2026-08-27T16:39:44.651923,2026-08-27T16:39:44.798483
10,1,0,interleaved,9,False,4,0.1554,5,2026-08-27T16:39:44.798570,2026-08-27T16:39:44.953971
10,1,0,interleaved,9,False,5,0.1539,5,2026-08-27T16:39:44.954058,2026-08-27T16:39:45.107992
10,1,0,interleaved,9,False,6,0.0201,1,2026-08-27T16:39:45.108075,2026-08-27T16:39:45.128245
10,1,0,interleaved,9,False,7,0.1362,4,2026-08-27T16:39:45.128351,2026-08-27T16:39:45.264611
10,1,0,interleaved,9,False,8,0.2015,2,2026-08-27T16:39:45.264694,2026-08-27T16:39:45.466242
10,1,0,interleaved,9,False,9,0.2771,175,2026-08-27T16:39:45.466331,2026-08-27T16:39:45.743412
10,1,0,interleaved,9,False,10,0.2994,20,2026-08-27T16:39:45.743493,2026-08-27T16:39:46.042902
10,1,0,interleaved,9,False,11,0.0293,0,2026-08-27T16:39:46.042978,2026-08-27T16:39:46.072252
10,1,0,interleaved,9,False,12,0.1147,2,2026-08-27T16:39:46.072335,2026-08-27T16:39:46.187093
10,1,0,interleaved,9,False,13,0.2848,45,2026-08-27T16:39:46.187176,2026-08-27T16:39:46.472007
10,1,0,interleaved,9,False,14,0.0711,1,2026-08-27T16:39:46.472100,2026-08-27T16:39:46.543214
10,1,0,interleaved,9,False,15,0.0438,1,2026-08-27T16:39:46.543301,2026-08-27T16:39:46.587132
10,1,0,interleaved,9,False,16,0.1552,27840,2026-08-27T16:39:46.587210,2026-08-27T16:39:46.742391
10,1,0,interleaved,9,False,17,0.0732,1,2026-08-27T16:39:46.742471,2026-08-27T16:39:46.815689
10,1,0,interleaved,9,False,18,0.2352,100,2026-08-27T16:39:46.815765,2026-08-27T16:39:47.051016
10,1,0,interleaved,9,False,19,0.073,1,2026-08-27T16:39:47.051092,2026-08-27T16:39:47.124133
10,1,0,interleaved,9,False,20,0.0989,1804,2026-08-27T16:39:47.124215,2026-08-27T16:39:47.223136
10,1,0,interleaved,9,False,21,0.2074,100,2026-08-27T16:39:47.223216,2026-08-27T16:39:47.430680
10,1,0,interleaved,9,False,22,0.1456,7,2026-08-27T16:39:47.430760,2026-08-27T16:39:47.576396
10,1,0,interleaved,10,False,1,0.0457,4,2026-08-27T16:39:47.577835,2026-08-27T16:39:47.623628
10,1,0,interleaved,10,False,2,0.0597,100,2026-08-27T16:39:47.623711,2026-08-27T16:39:47.683383
10,1,0,interleaved,10,False,3,0.1519,10,2026-08-27T16:39:47.683456,2026-08-27T16:39:47.835401
10,1,0,interleaved,10,False,4,0.1579,5,2026-08-27T16:39:47.835561,2026-08-27T16:39:47.993520
10,1,0,interleaved,10,False,5,0.1588,5,2026-08-27T16:39:47.993605,2026-08-27T16:39:48.152410
10,1,0,interleaved,10,False,6,0.0227,1,2026-08-27T16:39:48.152492,2026-08-27T16:39:48.175193
10,1,0,interleaved,10,False,7,0.1398,4,2026-08-27T16:39:48.175270,2026-08-27T16:39:48.315054
10,1,0,interleaved,10,False,8,0.1962,2,2026-08-27T16:39:48.315136,2026-08-27T16:39:48.511358
10,1,0,interleaved,10,False,9,0.2665,175,2026-08-27T16:39:48.511443,2026-08-27T16:39:48.777971
10,1,0,interleaved,10,False,10,0.2857,20,2026-08-27T16:39:48.778052,2026-08-27T16:39:49.063752
10,1,0,interleaved,10,False,11,0.0332,0,2026-08-27T16:39:49.063835,2026-08-27T16:39:49.097040
10,1,0,interleaved,10,False,12,0.1175,2,2026-08-27T16:39:49.097122,2026-08-27T16:39:49.214660
10,1,0,interleaved,10,False,13,0.2638,45,2026-08-27T16:39:49.214747,2026-08-27T16:39:49.478523
10,1,0,interleaved,10,False,14,0.0787,1,2026-08-27T16:39:49.478604,2026-08-27T16:39:49.557321
10,1,0,interleaved,10,False,15,0.0485,1,2026-08-27T16:39:49.557408,2026-08-27T16:39:49.605967
10,1,0,interleaved,10,False,16,0.1648,27840,2026-08-27T16:39:49.606061,2026-08-27T16:39:49.770958
10,1,0,interleaved,10,False,17,0.0757,1,2026-08-27T16:39:49.771034,2026-08-27T16:39:49.846761
10,1,0,interleaved,10,False,18,0.2428,100,2026-08-27T16:39:49.846838,2026-08-27T16:39:50.089625
10,1,0,interleaved,10,False,19,0.0665,1,2026-08-27T16:39:50.089701,2026-08-27T16:39:50.156240
10,1,0,interleaved,10,False,20,0.1023,1804,2026-08-27T16:39:50.156314,2026-08-27T16:39:50.258635
10,1,0,interleaved,10,False,21,0.2049,100,2026-08-27T16:39:50.258705,2026-08-27T16:39:50.463675
10,1,0,interleaved,10,False,22,0.1371,7,2026-08-27T16:39:50.463754,2026-08-27T16:39:50.600826
