sf,tag,pass,warmup,query,elapsed_s,rows
10,interleaved,14,False,14,0.0722,1
10,interleaved,14,False,15,0.0472,1
10,interleaved,14,False,16,0.141,27840
10,interleaved,14,False,17,0.0802,1
10,interleaved,14,False,18,0.2733,100
10,interleaved,14,False,19,0.0828,1
10,interleaved,14,False,20,0.0931,1804
10,interleaved,14,False,21,0.1916,100
10,interleaved,14,False,22,0.0926,7
10,interleaved,15,False,1,0.073,4
10,interleaved,15,False,2,0.06,100
10,interleaved,15,False,3,0.1106,10
10,interleaved,15,False,4,0.1277,5
10,interleaved,15,False,5,0.1256,5
10,interleaved,15,False,6,0.0232,1
10,interleaved,15,False,7,0.1079,4
10,interleaved,15,False,8,0.1216,2
10,interleaved,15,False,9,0.3537,175
10,interleaved,15,False,10,0.2572,20
10,interleaved,15,False,11,0.0288,0
10,interleaved,15,False,12,0.0945,2
10,interleaved,15,False,13,0.2576,45
10,interleaved,15,False,14,0.0717,1
10,interleaved,15,False,15,0.0477,1
10,interleaved,15,False,16,0.1377,27840
10,interleaved,15,False,17,0.076,1
10,interleaved,15,False,18,0.2815,100
10,interleaved,15,False,19,0.0885,1
10,interleaved,15,False,20,0.1004,1804
10,interleaved,15,False,21,0.2002,100
10,interleaved,15,False,22,0.0931,7
10,interleaved,16,False,1,0.0726,4
10,interleaved,16,False,2,0.0541,100
10,interleaved,16,False,3,0.115,10
10,interleaved,16,False,4,0.1261,5
10,interleaved,16,False,5,0.1232,5
10,interleaved,16,False,6,0.0226,1
10,interleaved,16,False,7,0.1141,4
10,interleaved,16,False,8,0.1307,2
10,interleaved,16,False,9,0.3491,175
10,interleaved,16,False,10,0.2482,20
10,interleaved,16,False,11,0.0289,0
10,interleaved,16,False,12,0.0841,2
10,interleaved,16,False,13,0.2572,45
10,interleaved,16,False,14,0.0682,1
10,interleaved,16,False,15,0.0474,1
10,interleaved,16,False,16,0.141,27840
10,interleaved,16,False,17,0.0741,1
10,interleaved,16,False,18,0.2708,100
10,interleaved,16,False,19,0.0816,1
10,interleaved,16,False,20,0.1003,1804
10,interleaved,16,False,21,0.1876,100
10,interleaved,16,False,22,0.0984,7
10,interleaved,17,False,1,0.074,4
10,interleaved,17,False,2,0.0558,100
10,interleaved,17,False,3,0.1082,10
10,interleaved,17,False,4,0.1273,5
10,interleaved,17,False,5,0.1295,5
10,interleaved,17,False,6,0.0237,1
10,interleaved,17,False,7,0.1067,4
10,interleaved,17,False,8,0.1184,2
10,interleaved,17,False,9,0.336,175
10,interleaved,17,False,10,0.2546,20
10,interleaved,17,False,11,0.0278,0
10,interleaved,17,False,12,0.0852,2
10,interleaved,17,False,13,0.257,45
10,interleaved,17,False,14,0.071,1
10,interleaved,17,False,15,0.0468,1
10,interleaved,17,False,16,0.1385,27840
10,interleaved,17,False,17,0.0791,1
10,interleaved,17,False,18,0.2712,100
10,interleaved,17,False,19,0.0801,1
10,interleaved,17,False,20,0.1078,1804
10,interleaved,17,False,21,0.1788,100
10,interleaved,17,False,22,0.1056,7
10,interleaved,18,False,1,0.0757,4
10,interleaved,18,False,2,0.0535,100
10,interleaved,18,False,3,0.1027,10
10,interleaved,18,False,4,0.1106,5
10,interleaved,18,False,5,0.1278,5
10,interleaved,18,False,6,0.0226,1
10,interleaved,18,False,7,0.1026,4
10,interleaved,18,False,8,0.1265,2
10,interleaved,18,False,9,0.3412,175
10,interleaved,18,False,10,0.2502,20
10,interleaved,18,False,11,0.0274,0
10,interleaved,18,False,12,0.0816,2
10,interleaved,18,False,13,0.2542,45
10,interleaved,18,False,14,0.0713,1
10,interleaved,18,False,15,0.0464,1
