variant,tag,pass,warmup,query,elapsed_s,rows
-raw,imbalanced,9,False,9,0.2604,10
-raw,imbalanced,9,False,10,0.3613,10
-raw,imbalanced,9,False,11,0.074,10
-raw,imbalanced,9,False,12,0.0873,10
-raw,imbalanced,9,False,13,0.2001,10
-raw,imbalanced,9,False,14,0.3975,10
-raw,imbalanced,9,False,15,0.2199,10
-raw,imbalanced,9,False,16,0.2379,10
-raw,imbalanced,9,False,17,0.4763,10
-raw,imbalanced,9,False,18,0.4584,10
-raw,imbalanced,9,False,19,1.0017,10
-raw,imbalanced,9,False,20,0.0104,4
-raw,imbalanced,9,False,21,0.2309,1
-raw,imbalanced,9,False,22,0.1573,10
-raw,imbalanced,9,False,23,0.2463,10
-raw,imbalanced,9,False,24,0.0843,10
-raw,imbalanced,9,False,25,0.0092,10
-raw,imbalanced,9,False,26,0.0485,10
-raw,imbalanced,9,False,27,0.0114,10
-raw,imbalanced,9,False,28,0.138,25
-raw,imbalanced,9,False,29,5.0963,25
-raw,imbalanced,9,False,30,0.043,1
-raw,imbalanced,9,False,31,0.1805,10
-raw,imbalanced,9,False,32,0.2679,10
-raw,imbalanced,9,False,33,1.3471,10
-raw,imbalanced,9,False,34,1.1142,10
-raw,imbalanced,9,False,35,1.1854,10
-raw,imbalanced,9,False,36,0.2073,10
-raw,imbalanced,9,False,37,0.0355,10
-raw,imbalanced,9,False,38,0.0439,10
-raw,imbalanced,9,False,39,0.0096,10
-raw,imbalanced,9,False,40,0.0647,10
-raw,imbalanced,9,False,41,0.0212,10
-raw,imbalanced,9,False,42,0.0127,10
-raw,imbalanced,9,False,43,0.0212,10
-raw,imbalanced,10,False,1,0.0013,1
-raw,imbalanced,10,False,2,0.0366,1
-raw,imbalanced,10,False,3,0.0101,1
-raw,imbalanced,10,False,4,0.0151,1
-raw,imbalanced,10,False,5,0.2095,1
-raw,imbalanced,10,False,6,0.2368,1
-raw,imbalanced,10,False,7,0.0381,1
-raw,imbalanced,10,False,8,0.0243,18
-raw,imbalanced,10,False,9,0.2553,10
-raw,imbalanced,10,False,10,0.4039,10
-raw,imbalanced,10,False,11,0.084,10
-raw,imbalanced,10,False,12,0.0855,10
-raw,imbalanced,10,False,13,0.2089,10
-raw,imbalanced,10,False,14,0.4028,10
-raw,imbalanced,10,False,15,0.2162,10
-raw,imbalanced,10,False,16,0.2424,10
-raw,imbalanced,10,False,17,0.4781,10
-raw,imbalanced,10,False,18,0.463,10
-raw,imbalanced,10,False,19,1.0036,10
-raw,imbalanced,10,False,20,0.0095,4
-raw,imbalanced,10,False,21,0.2315,1
-raw,imbalanced,10,False,22,0.1639,10
-raw,imbalanced,10,False,23,0.2414,10
-raw,imbalanced,10,False,24,0.0975,10
-raw,imbalanced,10,False,25,0.01,10
-raw,imbalanced,10,False,26,0.0494,10
-raw,imbalanced,10,False,27,0.0109,10
-raw,imbalanced,10,False,28,0.1423,25
-raw,imbalanced,10,False,29,5.1024,25
-raw,imbalanced,10,False,30,0.0438,1
-raw,imbalanced,10,False,31,0.1754,10
-raw,imbalanced,10,False,32,0.258,10
-raw,imbalanced,10,False,33,1.3398,10
-raw,imbalanced,10,False,34,1.1055,10
-raw,imbalanced,10,False,35,1.1856,10
-raw,imbalanced,10,False,36,0.2112,10
-raw,imbalanced,10,False,37,0.0396,10
-raw,imbalanced,10,False,38,0.0204,10
-raw,imbalanced,10,False,39,0.0147,10
-raw,imbalanced,10,False,40,0.0821,10
-raw,imbalanced,10,False,41,0.0104,10
-raw,imbalanced,10,False,42,0.0152,10
-raw,imbalanced,10,False,43,0.0168,10
-raw,imbalanced,11,False,1,0.0013,1
-raw,imbalanced,11,False,2,0.036,1
-raw,imbalanced,11,False,3,0.0104,1
-raw,imbalanced,11,False,4,0.0169,1
-raw,imbalanced,11,False,5,0.206,1
-raw,imbalanced,11,False,6,0.2454,1
-raw,imbalanced,11,False,7,0.0379,1
-raw,imbalanced,11,False,8,0.0127,18
-raw,imbalanced,11,False,9,0.2624,10
-raw,imbalanced,11,False,10,0.3876,10
-raw,imbalanced,11,False,11,0.0747,10
-raw,imbalanced,11,False,12,0.1104,10
-raw,imbalanced,11,False,13,0.1939,10
-raw,imbalanced,11,False,14,0.3998,10
-raw,imbalanced,11,False,15,0.2132,10
-raw,imbalanced,11,False,16,0.2323,10
-raw,imbalanced,11,False,17,0.4748,10
-raw,imbalanced,11,False,18,0.4518,10
-raw,imbalanced,11,False,19,1.0036,10
-raw,imbalanced,11,False,20,0.0112,4
-raw,imbalanced,11,False,21,0.2305,1
-raw,imbalanced,11,False,22,0.1602,10
-raw,imbalanced,11,False,23,0.2237,10
-raw,imbalanced,11,False,24,0.094,10
-raw,imbalanced,11,False,25,0.0145,10
-raw,imbalanced,11,False,26,0.0536,10
-raw,imbalanced,11,False,27,0.0108,10
-raw,imbalanced,11,False,28,0.137,25
-raw,imbalanced,11,False,29,5.1124,25
-raw,imbalanced,11,False,30,0.0425,1
-raw,imbalanced,11,False,31,0.1763,10
-raw,imbalanced,11,False,32,0.2784,10
-raw,imbalanced,11,False,33,1.2976,10
-raw,imbalanced,11,False,34,1.1358,10
-raw,imbalanced,11,False,35,1.1853,10
-raw,imbalanced,11,False,36,0.2108,10
