variant,tag,pass,warmup,query,elapsed_s,rows
-raw,repl,14,False,5,0.1449,1
-raw,repl,14,False,6,0.1721,1
-raw,repl,14,False,7,0.0477,1
-raw,repl,14,False,8,0.0111,18
-raw,repl,14,False,9,0.206,10
-raw,repl,14,False,10,0.3061,10
-raw,repl,14,False,11,0.0715,10
-raw,repl,14,False,12,0.0727,10
-raw,repl,14,False,13,0.1472,10
-raw,repl,14,False,14,0.268,10
-raw,repl,14,False,15,0.1477,10
-raw,repl,14,False,16,0.1676,10
-raw,repl,14,False,17,0.3337,10
-raw,repl,14,False,18,0.3322,10
-raw,repl,14,False,19,0.6442,10
-raw,repl,14,False,20,0.0066,4
-raw,repl,14,False,21,0.1632,1
-raw,repl,14,False,22,0.0769,10
-raw,repl,14,False,23,0.1188,10
-raw,repl,14,False,24,0.0496,10
-raw,repl,14,False,25,0.0085,10
-raw,repl,14,False,26,0.0417,10
-raw,repl,14,False,27,0.0101,10
-raw,repl,14,False,28,0.0673,25
-raw,repl,14,False,29,3.9887,25
-raw,repl,14,False,30,0.034,1
-raw,repl,14,False,31,0.1343,10
-raw,repl,14,False,32,0.197,10
-raw,repl,14,False,33,0.8952,10
-raw,repl,14,False,34,0.6583,10
-raw,repl,14,False,35,0.7243,10
-raw,repl,14,False,36,0.151,10
-raw,repl,14,False,37,0.0343,10
-raw,repl,14,False,38,0.0213,10
-raw,repl,14,False,39,0.0076,10
-raw,repl,14,False,40,0.0517,10
-raw,repl,14,False,41,0.0158,10
-raw,repl,14,False,42,0.0103,10
-raw,repl,14,False,43,0.0091,10
-raw,repl,15,False,1,0.0011,1
-raw,repl,15,False,2,0.0302,1
-raw,repl,15,False,3,0.0069,1
-raw,repl,15,False,4,0.0082,1
-raw,repl,15,False,5,0.1502,1
-raw,repl,15,False,6,0.1833,1
-raw,repl,15,False,7,0.0401,1
-raw,repl,15,False,8,0.0192,18
-raw,repl,15,False,9,0.2053,10
-raw,repl,15,False,10,0.2874,10
-raw,repl,15,False,11,0.0627,10
-raw,repl,15,False,12,0.0698,10
-raw,repl,15,False,13,0.1358,10
-raw,repl,15,False,14,0.2758,10
-raw,repl,15,False,15,0.1436,10
-raw,repl,15,False,16,0.1646,10
-raw,repl,15,False,17,0.3382,10
-raw,repl,15,False,18,0.3438,10
-raw,repl,15,False,19,0.6497,10
-raw,repl,15,False,20,0.0061,4
-raw,repl,15,False,21,0.1601,1
-raw,repl,15,False,22,0.0776,10
-raw,repl,15,False,23,0.1165,10
-raw,repl,15,False,24,0.0466,10
-raw,repl,15,False,25,0.0084,10
-raw,repl,15,False,26,0.0402,10
-raw,repl,15,False,27,0.0087,10
-raw,repl,15,False,28,0.0669,25
-raw,repl,15,False,29,4.0563,25
-raw,repl,15,False,30,0.0327,1
-raw,repl,15,False,31,0.1397,10
-raw,repl,15,False,32,0.1934,10
-raw,repl,15,False,33,0.9693,10
-raw,repl,15,False,34,0.6726,10
-raw,repl,15,False,35,0.7275,10
-raw,repl,15,False,36,0.1596,10
-raw,repl,15,False,37,0.0364,10
-raw,repl,15,False,38,0.0209,10
-raw,repl,15,False,39,0.0107,10
-raw,repl,15,False,40,0.0721,10
-raw,repl,15,False,41,0.0123,10
-raw,repl,15,False,42,0.011,10
-raw,repl,15,False,43,0.0223,10
-raw,repl,16,False,1,0.0013,1
-raw,repl,16,False,2,0.032,1
-raw,repl,16,False,3,0.0085,1
-raw,repl,16,False,4,0.0083,1
-raw,repl,16,False,5,0.1566,1
-raw,repl,16,False,6,0.1697,1
-raw,repl,16,False,7,0.048,1
-raw,repl,16,False,8,0.0141,18
-raw,repl,16,False,9,0.1899,10
-raw,repl,16,False,10,0.2904,10
-raw,repl,16,False,11,0.063,10
-raw,repl,16,False,12,0.074,10
-raw,repl,16,False,13,0.1477,10
-raw,repl,16,False,14,0.2567,10
-raw,repl,16,False,15,0.1441,10
-raw,repl,16,False,16,0.1763,10
-raw,repl,16,False,17,0.3442,10
-raw,repl,16,False,18,0.3375,10
-raw,repl,16,False,19,0.6785,10
-raw,repl,16,False,20,0.0059,4
-raw,repl,16,False,21,0.1631,1
-raw,repl,16,False,22,0.078,10
-raw,repl,16,False,23,0.1262,10
-raw,repl,16,False,24,0.047,10
-raw,repl,16,False,25,0.0083,10
-raw,repl,16,False,26,0.0404,10
-raw,repl,16,False,27,0.009,10
-raw,repl,16,False,28,0.0644,25
-raw,repl,16,False,29,4.0713,25
-raw,repl,16,False,30,0.0335,1
-raw,repl,16,False,31,0.1369,10
-raw,repl,16,False,32,0.1941,10
-raw,repl,16,False,33,0.8968,10
-raw,repl,16,False,34,0.6749,10
-raw,repl,16,False,35,0.7009,10
-raw,repl,16,False,36,0.1602,10
-raw,repl,16,False,37,0.0316,10
-raw,repl,16,False,38,0.0144,10
-raw,repl,16,False,39,0.0123,10
-raw,repl,16,False,40,0.0504,10
-raw,repl,16,False,41,0.02,10
-raw,repl,16,False,42,0.0109,10
-raw,repl,16,False,43,0.0241,10
-raw,repl,17,False,1,0.0012,1
-raw,repl,17,False,2,0.0306,1
-raw,repl,17,False,3,0.0073,1
-raw,repl,17,False,4,0.0102,1
-raw,repl,17,False,5,0.1558,1
-raw,repl,17,False,6,0.1928,1
-raw,repl,17,False,7,0.0475,1
-raw,repl,17,False,8,0.0112,18
-raw,repl,17,False,9,0.199,10
