label,dataset,runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,warmup,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,afreq,freq,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s
locality,gist-960-euclidean,usearch,numa-balancing,79,0.97791,0.9494558330000018,1053.2348796471065,2026-09-04T19:28:48.708629,2026-09-04T19:28:49.658148,False,1,51.0,55.0,45.0,21.712890625,14.306640625,17.0390625,16.818359375,0.52,3073.88,1708.27,1365.61,1.0,0.04,0.7994111001188337,174.1,0.09,5.95,5.31,0.0017,40.410498046875,60.478408203125,71.5,47.5,88.61453125,82.107529296875,6.507001953125,43.810439453125,38.297099609375,4.549833984375,1.95716796875,2.4777984619140625,1.4451065063476562,1.0326919555664062,13.88671875,7.9296875,5.95703125,4.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,80,0.97791,0.9697386670000014,1031.205657802236,2026-09-04T19:28:49.706205,2026-09-04T19:28:50.676001,False,1,51.0,56.0,45.0,21.6416015625,14.318359375,17.1201171875,16.787109375,0.53,3118.63,1708.44,1410.19,1.0,0.04,0.8254255344056566,172.79,0.09,6.02,5.36,0.0017,40.209208984375,60.356982421875,71.5,47.5,88.333544921875,81.84775390625,6.485791015625,43.676376953125,38.17138671875,4.5216015625,1.964189453125,2.4777908325195312,1.4450416564941406,1.0327491760253906,13.88671875,7.9296875,5.95703125,4.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,81,0.97791,0.9718830990000242,1028.9303322888377,2026-09-04T19:28:50.724134,2026-09-04T19:28:51.696041,False,1,50.0,54.0,45.0,21.0673828125,14.41796875,16.8486328125,17.4384765625,0.52,3101.9,1666.59,1435.32,1.0,0.04,0.8612316166543661,174.75,0.09,6.02,5.38,0.0017,40.51640625,60.31810546875,71.0,47.5,87.421748046875,81.044404296875,6.37734375,43.264365234375,37.7800390625,4.4648828125,1.9124609375,2.4777870178222656,1.4450645446777344,1.0327224731445312,13.88671875,7.9296875,5.95703125,5.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,82,0.97791,1.054713645999982,948.1246438713632,2026-09-04T19:28:51.743590,2026-09-04T19:28:52.798362,False,1,51.0,58.0,42.0,21.109375,12.4619140625,16.6923828125,14.806640625,0.56,2849.49,1667.85,1181.64,1.0,0.04,0.7084809785052614,169.1,0.09,5.43,4.85,0.0017,37.493994140625,57.247646484375,68.0,44.5,84.553310546875,78.454453125,6.098857421875,41.824384765625,36.630078125,4.243740234375,1.855126953125,2.4777793884277344,1.4450454711914062,1.0327339172363281,13.88671875,7.9296875,5.95703125,5.0,30.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,83,0.97791,1.1330740189999915,882.554875702262,2026-09-04T19:28:52.846428,2026-09-04T19:28:53.979525,False,1,52.0,68.0,32.0,21.6328125,8.5986328125,17.40625,9.9375,0.6,2459.26,1647.05,812.21,1.0,0.03,0.49313014176861664,165.25,0.1,4.67,4.15,0.0017,32.411103515625,52.16189453125,61.5,38.0,75.244072265625,70.13328125,5.11078125,37.566123046875,32.567158203125,3.414814453125,1.695966796875,2.4777469635009766,1.4449481964111328,1.0327987670898438,13.88671875,7.87109375,6.015625,6.0,29.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,84,0.97791,1.1894890559999567,840.69710011694,2026-09-04T19:28:54.027126,2026-09-04T19:28:55.216640,False,1,53.0,78.0,23.0,22.8642578125,5.6689453125,18.0390625,6.3056640625,0.59,2423.03,1869.46,553.57,1.0,0.03,0.29611224631711835,161.46,0.1,4.67,4.15,0.0017,29.19212890625,49.20271484375,58.5,34.0,74.078701171875,69.5522705078125,4.5264306640625005,37.2873974609375,32.264873046874996,2.9135400390625,1.6128955078125,2.4777145385742188,1.4449615478515625,1.0327529907226562,13.88671875,7.91796875,5.96875,3.0,29.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,85,0.97791,1.079078617999926,926.7165369780952,2026-09-04T19:28:55.264239,2026-09-04T19:28:56.343386,False,1,52.0,71.0,30.0,22.015625,7.5517578125,17.427734375,8.61328125,0.6,2542.71,1808.2,734.51,1.0,0.03,0.4062105961729897,161.94,0.1,4.89,4.33,0.0017,31.11501953125,50.8412109375,60.0,36.5,84.46392578125,78.85859375,5.605341796875,42.151982421875,36.7066015625,3.7355859375,1.869755859375,2.477642059326172,1.4446792602539062,1.0329627990722656,13.88671875,7.7109375,6.17578125,5.0,30.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,86,0.97791,1.0143719289999351,985.8316968470288,2026-09-04T19:28:56.391157,2026-09-04T19:28:57.405583,False,1,51.0,65.0,36.0,21.5185546875,9.759765625,17.0185546875,11.357421875,0.57,2590.1,1676.1,914.0,1.0,0.03,0.5453135254459758,165.6,0.1,5.01,4.46,0.0017,33.89658203125,53.66939453125,63.5,40.0,80.725361328125,75.236455078125,5.48890625,40.23306640625,35.003388671875,3.773330078125,1.715576171875,2.477375030517578,1.444610595703125,1.0327644348144531,13.6640625,7.6953125,5.96875,4.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,87,0.97791,1.0587604019999617,944.5007558943786,2026-09-04T19:28:57.453521,2026-09-04T19:28:58.512341,False,1,51.0,60.0,41.0,22.08984375,,17.5673828125,0.0,0.54,2898.65,1700.89,1197.76,1.0,0.04,0.7041960385445266,170.36,0.09,5.64,5.04,0.0017,37.967685546875,58.10671875,69.0,45.0,80.29849609375,74.876767578125,5.421728515625,40.08048828125,34.796279296875,3.727529296875,1.69419921875,2.4777565002441406,1.4449653625488281,1.0327911376953125,13.88671875,7.91796875,5.96875,4.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,88,0.97791,1.1996892989999424,833.5491537964015,2026-09-04T19:28:58.560335,2026-09-04T19:28:59.760060,False,2,51.5,62.0,38.0,22.73388671875,12.9951171875,18.1728515625,7.6982421875,0.565,2919.505,1805.6399999999999,1113.865,1.0,0.04,0.616880995104229,167.595,0.09,5.6,4.995,0.0017,37.514228515625,58.621884765625,69.5,44.0,73.794833984375,68.93427734375,4.860546875,36.821513671875,32.112763671875,3.27654296875,1.58400390625,2.4778289794921875,1.4450035095214844,1.0328254699707031,13.88671875,7.9296875,5.95703125,5.0,29.5,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,89,0.97791,0.9708660400000326,1030.008218229537,2026-09-04T19:28:59.807663,2026-09-04T19:29:00.778586,False,1,51.0,56.0,44.0,20.25390625,,16.33984375,0.0,0.55,2844.09,1610.3,1233.78,1.0,0.04,0.766180214866795,172.09,0.09,5.47,4.88,0.0017,37.660673828125,56.51412109375,66.5,44.0,73.948994140625,68.885361328125,5.0636328125,36.7810546875,32.104306640625,3.3849609375,1.678671875,2.4777679443359375,1.4449348449707031,1.0328330993652344,13.88671875,7.9296875,5.95703125,5.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,90,0.97791,0.9635258380000096,1037.854887291554,2026-09-04T19:29:00.826650,2026-09-04T19:29:01.790214,False,1,51.0,55.0,45.0,20.94140625,,16.607421875,0.0,0.55,3133.49,1716.47,1417.02,1.0,0.04,0.825543120473996,171.27,0.09,6.03,5.39,0.0017,39.8912109375,59.866630859375,71.0,47.0,86.391279296875,80.20642578125,6.18486328125,42.850498046875,37.35591796875,4.3217578125,1.86310546875,2.477764129638672,1.4448928833007812,1.0328712463378906,13.88671875,7.9296875,5.95703125,3.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,91,0.97791,1.1116095319999886,899.5964600994536,2026-09-04T19:29:01.837903,2026-09-04T19:29:02.949533,False,1,51.0,59.0,40.0,21.84375,12.1435546875,17.4609375,14.455078125,0.56,2969.09,1772.09,1197.0,1.0,0.04,0.6754735933276527,168.74,0.09,5.69,5.08,0.0017,37.8188671875,57.695615234375,68.5,44.5,85.366162109375,79.450361328125,5.91580078125,42.3944921875,37.055869140625,4.0470703125,1.868740234375,2.477733612060547,1.4444999694824219,1.0332412719726562,13.880859375,7.861328125,6.01953125,4.0,29.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,92,0.97791,1.15439901000002,866.2516091381459,2026-09-04T19:29:02.997129,2026-09-04T19:29:04.151582,False,1,53.0,77.0,24.0,20.3095703125,5.291015625,16.3857421875,6.1064453125,0.6,2134.09,1616.38,517.71,1.0,0.03,0.32028978334302577,159.54,0.1,4.08,3.62,0.0017,26.6217578125,45.41576171875,53.5,31.0,67.89162109375,63.567451171875,4.324169921875,33.9311328125,29.636328125,2.85060546875,1.473564453125,2.4777297973632812,1.4445610046386719,1.0331687927246094,13.88671875,7.9296875,5.95703125,5.0,30.0,2.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,93,0.97791,1.0737996340000109,931.2724351328936,2026-09-04T19:29:04.199577,2026-09-04T19:29:05.273401,False,1,52.0,66.0,34.0,21.0185546875,9.1689453125,16.662109375,10.3564453125,0.59,2416.79,1576.28,840.51,1.0,0.03,0.5332237927271805,162.99,0.1,4.63,4.09,0.0017,32.385498046875,52.108427734375,61.5,38.0,86.762353515625,81.203125,5.559228515625,43.4255078125,37.7776171875,3.724501953125,1.8347265625,2.4774398803710938,1.4444465637207031,1.0329933166503906,13.66796875,7.7109375,5.95703125,5.0,30.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,94,0.97791,1.0474018580000577,954.7433894278475,2026-09-04T19:29:05.320939,2026-09-04T19:29:06.368384,False,1,52.0,63.0,38.0,22.08984375,10.86328125,17.3486328125,12.4912109375,0.58,2853.64,1821.05,1032.59,1.0,0.04,0.5670300101589741,165.48,0.09,5.48,4.89,0.0017,35.488837890625,55.893251953125,66.5,41.5,82.7448828125,77.34240234375,5.402470703125,41.430673828125,35.911728515625,3.674560546875,1.72791015625,2.477619171142578,1.4446258544921875,1.0329933166503906,13.88671875,7.9296875,5.95703125,4.0,30.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,95,0.97791,1.0345578559999922,966.59649743166,2026-09-04T19:29:06.416294,2026-09-04T19:29:07.450891,False,1,52.0,63.0,38.0,21.7578125,10.673828125,17.130859375,12.3759765625,0.57,2755.39,1734.87,1020.52,1.0,0.04,0.5882400410405391,165.95,0.09,5.31,4.69,0.0017,35.021484375,55.110673828125,65.5,41.0,80.370439453125,75.01232421875,5.35810546875,40.123671875,34.88865234375,3.677412109375,1.680693359375,2.477386474609375,1.4443588256835938,1.0330276489257812,13.87109375,7.9140625,5.95703125,4.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,96,0.97791,1.0045615490000728,995.459164244726,2026-09-04T19:29:07.498461,2026-09-04T19:29:08.503042,False,1,51.0,58.0,42.0,21.5517578125,12.607421875,17.1728515625,14.908203125,0.54,2907.92,1712.83,1195.08,1.0,0.04,0.6977224826748714,171.1,0.09,5.65,5.05,0.0017,37.97841796875,58.074951171875,68.5,44.5,80.83986328125,75.449267578125,5.39060546875,40.32939453125,35.119873046875,3.68447265625,1.7061328125,2.4778366088867188,1.4448051452636719,1.0330314636230469,13.88671875,7.9296875,5.95703125,5.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,97,0.97791,0.9971901300000354,1002.8177876168554,2026-09-04T19:29:08.550706,2026-09-04T19:29:09.547955,False,1,51.0,61.0,39.0,22.6328125,12.0595703125,18.140625,14.4482421875,0.55,2958.93,1800.46,1158.47,1.0,0.04,0.6434300123301823,169.3,0.09,5.69,5.08,0.0017,38.50771484375,59.145888671875,69.5,45.0,,,,43.644267578125,,4.175537109375,,2.47784423828125,1.4448127746582031,1.0330314636230469,13.88671875,7.9296875,5.95703125,5.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,numa-balancing,98,0.97791,1.0066212629999427,993.4222897495628,2026-09-04T19:29:09.597781,2026-09-04T19:29:10.604458,False,1,51.0,,,,,,,0.53,3073.93,,,1.0,0.04,,172.48,0.09,6.02,5.39,0.0018,40.2470703125,61.16076171875,,,,,,,,,,2.4779891967773438,1.4447441101074219,1.0332450866699219,13.88671875,7.9296875,5.95703125,4.0,31.0,3.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,1,0.97791,6.475182773000029,154.43579510523813,2026-09-04T19:25:40.295079,2026-09-04T19:25:46.770282,True,7,72.71428571428571,69.28571428571429,77.85714285714286,4.6396484375,2.571568080357143,0.05943080357142857,2.0859375,0.5528571428571428,549.8457142857143,318.32571428571424,231.51857142857145,0.9714285714285714,0.005714285714285714,0.7273008778070981,130.8385714285714,0.6842857142857143,2.4214285714285717,0.7857142857142857,0.001142857142857143,1.6141196986607143,4.680609654017857,5.107142857142858,1.5357142857142856,6.151316731770833,3.909890950520834,2.24142578125,3.0528190104166666,0.8570735677083333,1.7987451171875,0.442685546875,2.3364601135253906,1.4806747436523438,0.8559226989746094,16.611049107142858,8.909040178571429,7.702008928571429,4.857142857142857,15.571428571428571,20.428571428571427,1.7142857142857142,0.0
locality,gist-960-euclidean,usearch,repl,2,0.97791,0.6888428029999432,1451.7100209873029,2026-09-04T19:25:46.818083,2026-09-04T19:25:47.506947,True,1,96.0,93.0,98.0,42.6552734375,45.078125,0.8046875,2.8466796875,0.66,4253.22,2028.31,2224.91,1.0,0.05,0.9116368751994463,115.06,0.22,8.45,6.44,0.0015,4.215341796875,10.355888671875,11.5,4.5,101.020361328125,95.083662109375,5.93669921875,48.558818359375,46.52484375,4.72123046875,1.215478515625,,,,,,,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,4,0.97791,0.6904136649999373,1448.4070213182858,2026-09-04T19:25:48.288960,2026-09-04T19:25:48.979393,True,1,96.0,94.0,98.0,42.373046875,38.6455078125,0.8623046875,2.33203125,0.67,3760.69,1943.38,1817.31,1.0,0.04,0.935128487480575,114.57,0.22,7.37,5.66,0.0015,3.672978515625,8.924267578125,10.0,3.75,,,,,,,,4.401851654052734,2.3371658325195312,2.064685821533203,17.796875,9.48046875,8.31640625,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,5,0.97791,0.6843486110000185,1461.2435590958962,2026-09-04T19:25:49.027278,2026-09-04T19:25:49.711647,True,1,96.0,94.0,98.0,47.431640625,44.2060546875,0.994140625,2.6552734375,0.66,4353.08,2212.59,2140.49,1.0,0.05,0.9674137549207036,115.83,0.21,8.52,6.61,0.0015,4.277529296875,10.352431640625,11.75,4.5,,,,,,,,4.401695251464844,2.3370819091796875,2.0646133422851562,17.796875,9.48046875,8.31640625,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,6,0.97791,0.7040543530000605,1420.3448863555484,2026-09-04T19:25:49.759582,2026-09-04T19:25:50.463656,True,1,96.0,94.0,98.0,46.322265625,41.982421875,0.982421875,2.435546875,0.67,4432.34,2261.76,2170.58,1.0,0.05,0.9596862620260327,114.52,0.22,8.67,6.66,0.0015,4.00689453125,9.719443359375,11.0,4.5,116.092333984375,112.09046875,4.00185546875,58.418017578125,53.672451171875,2.965009765625,1.036845703125,,,,,,,,,,,0.0
locality,gist-960-euclidean,usearch,repl,8,0.97791,0.6983922130000337,1431.8601802622786,2026-09-04T19:25:51.251604,2026-09-04T19:25:51.950016,True,1,96.0,94.0,98.0,42.3857421875,39.244140625,0.9384765625,2.46484375,0.65,4085.11,2077.31,2007.8,1.0,0.05,0.9665384559839407,115.42,0.22,8.12,6.26,0.0015,3.89162109375,9.39296875,10.5,4.5,,,,,,,,4.401920318603516,2.337169647216797,2.0647506713867188,17.796875,9.48046875,8.31640625,5.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,9,0.97791,0.6926405149999937,1443.750370276866,2026-09-04T19:25:51.997947,2026-09-04T19:25:52.690608,True,1,96.0,94.0,98.0,46.4638671875,43.3828125,0.9794921875,2.6259765625,0.65,4257.95,2166.92,2091.03,1.0,0.05,0.9649779410407399,115.84,0.21,8.4,6.51,0.0015,4.22302734375,10.206005859375,11.5,4.5,100.250537109375,96.916962890625,3.333583984375,51.245732421875,45.671220703125,2.465400390625,0.86818359375,4.401767730712891,2.3370933532714844,2.0646743774414062,17.796875,9.48046875,8.31640625,5.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,10,0.97791,0.7005776280000191,1427.3935678687883,2026-09-04T19:25:52.738514,2026-09-04T19:25:53.439111,True,1,96.0,94.0,98.0,45.21484375,40.5341796875,0.9716796875,2.49609375,0.66,4212.65,2187.95,2024.71,1.0,0.05,0.9253913480655409,114.51,0.22,8.26,6.37,0.0015,3.974462890625,9.609716796875,11.0,4.5,116.8937109375,112.8872265625,4.006484375,58.84560546875,54.04162109375,2.953779296875,1.052705078125,,,,,,,,,,,0.0
locality,gist-960-euclidean,usearch,repl,12,0.97791,0.6914742629999182,1446.1854236794902,2026-09-04T19:25:54.222062,2026-09-04T19:25:54.913555,True,1,96.0,94.0,98.0,43.8330078125,40.4375,0.9765625,2.4833984375,0.65,4104.0,2088.67,2015.33,1.0,0.05,0.9648867461111615,115.66,0.22,8.05,6.22,0.0015,4.034775390625,9.731376953125,11.0,4.5,,,,,,,,4.4019622802734375,2.3371734619140625,2.064788818359375,17.796875,9.48046875,8.31640625,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,13,0.97791,0.6905793519999861,1448.0595127900958,2026-09-04T19:25:54.961416,2026-09-04T19:25:55.652016,True,1,96.0,94.0,98.0,46.66015625,43.6455078125,0.9833984375,2.681640625,0.66,4114.88,2107.47,2007.41,1.0,0.05,0.9525212695791637,115.75,0.21,8.07,6.25,0.0015,4.254638671875,10.28216796875,11.75,4.5,101.946884765625,98.5648828125,3.382001953125,52.1941015625,46.37078125,2.48771484375,0.894287109375,4.4018096923828125,2.33709716796875,2.0647125244140625,17.796875,9.48046875,8.31640625,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,16,0.97791,0.690242808999983,1448.7655459225864,2026-09-04T19:25:57.173140,2026-09-04T19:25:57.863402,True,1,96.0,94.0,98.0,46.0517578125,42.8076171875,0.9638671875,2.5927734375,0.66,4358.9,2228.25,2130.65,1.0,0.05,0.9561988107259061,115.74,0.22,8.58,6.64,0.0015,4.145244140625,10.025283203125,11.5,4.5,,,,,,,,4.401954650878906,2.3371658325195312,2.064788818359375,17.796875,9.48046875,8.31640625,5.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,17,0.97791,0.6832289489999539,1463.6382159504594,2026-09-04T19:25:57.911064,2026-09-04T19:25:58.594313,True,1,96.0,94.0,98.0,47.017578125,43.869140625,1.001953125,2.6416015625,0.66,4450.59,2252.07,2198.52,1.0,0.05,0.9762218758741956,115.65,0.21,8.75,6.78,0.0015,4.26138671875,10.30173828125,11.75,4.5,102.317294921875,98.92251953125,3.394775390625,52.25048828125,46.672021484375,2.50345703125,0.891318359375,4.401824951171875,2.3371047973632812,2.0647201538085938,17.796875,9.48046875,8.31640625,,,,,0.0
locality,gist-960-euclidean,usearch,repl,19,0.97791,0.690404951000005,1448.4253025004637,2026-09-04T19:25:59.378626,2026-09-04T19:26:00.069050,True,1,96.0,94.0,98.0,42.30859375,37.8916015625,0.8671875,2.216796875,0.67,3641.9,1919.43,1722.47,1.0,0.04,0.8973862031957404,114.24,0.22,7.07,5.41,0.0015,3.57572265625,8.685771484375,10.0,3.5,113.7713671875,110.003212890625,3.768154296875,57.808203125,52.195009765625,2.772392578125,0.99576171875,4.401912689208984,2.3371505737304688,2.0647621154785156,17.796875,9.48046875,8.31640625,3.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,20,0.97791,0.6891588089999914,1451.0443557284814,2026-09-04T19:26:00.116525,2026-09-04T19:26:00.805703,True,1,96.0,94.0,98.0,47.3046875,44.029296875,0.982421875,2.6865234375,0.66,4482.62,2271.18,2211.43,1.0,0.05,0.9736920895745824,115.83,0.21,8.8,6.83,0.0015,4.27841796875,10.338974609375,11.75,4.5,,,,,,,,4.401775360107422,2.3370285034179688,2.064746856689453,17.78515625,9.46875,8.31640625,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,21,0.97791,0.6874803119999342,1454.587109688889,2026-09-04T19:26:00.853193,2026-09-04T19:26:01.540692,True,1,96.0,94.0,98.0,,43.8330078125,0.0,2.658203125,0.66,4265.43,2172.19,2093.24,1.0,0.05,0.963654192312827,115.34,0.22,8.31,6.42,0.0015,4.212001953125,10.195126953125,11.5,4.5,105.003154296875,101.44951171875,3.55365234375,53.218720703125,48.23078125,2.62328125,0.93037109375,,,,,,,,,,,0.0
locality,gist-960-euclidean,usearch,repl,23,0.97791,0.6815602359999957,1467.2217467804362,2026-09-04T19:26:02.331092,2026-09-04T19:26:03.012671,True,1,96.0,94.0,98.0,41.259765625,38.4599609375,0.8642578125,2.2958984375,0.66,3855.71,1945.53,1910.17,1.0,0.04,0.9818250039834904,114.42,0.22,7.61,5.85,0.0015,3.66171875,8.8648828125,10.0,3.5,,,,,,,,4.401950836181641,2.3371620178222656,2.064788818359375,17.796875,9.48046875,8.31640625,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,24,0.97791,0.6953906610000331,1438.040595141027,2026-09-04T19:26:03.060011,2026-09-04T19:26:03.755421,True,1,96.0,94.0,98.0,47.8076171875,44.5634765625,1.0029296875,2.705078125,0.66,4421.86,2246.26,2175.6,1.0,0.05,0.9685432674757151,115.52,0.21,8.64,6.71,0.0015,4.308173828125,10.414619140625,12.0,4.5,,,,,,,,4.4018096923828125,2.3370895385742188,2.0647201538085938,17.796875,9.48046875,8.31640625,3.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,25,0.97791,0.6854335620000711,1458.9306031091255,2026-09-04T19:26:03.802846,2026-09-04T19:26:04.488299,True,1,96.0,94.0,98.0,46.697265625,42.923828125,1.005859375,2.5732421875,0.66,4337.78,2229.92,2107.86,1.0,0.05,0.945262610317859,115.15,0.22,8.48,6.54,0.0015,4.1187890625,9.970869140625,11.5,4.5,110.745400390625,106.965,3.78041015625,55.637138671875,51.327861328125,2.7909375,0.989462890625,,,,,,,,,,,0.0
locality,gist-960-euclidean,usearch,repl,27,0.97791,0.6900106759999289,1449.2529388054031,2026-09-04T19:26:05.272502,2026-09-04T19:26:05.962532,True,1,96.0,94.0,98.0,42.6484375,38.8271484375,0.8798828125,2.2958984375,0.66,3826.12,1971.87,1854.25,1.0,0.04,0.9403510373401898,114.92,0.22,7.46,5.75,0.0015,3.702216796875,8.970244140625,10.0,3.75,,,,,,,,4.401973724365234,2.337169647216797,2.0648040771484375,17.796875,9.48046875,8.31640625,5.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,28,0.97791,0.6893072549999033,1450.7318655744314,2026-09-04T19:26:06.009597,2026-09-04T19:26:06.698924,True,1,96.0,94.0,98.0,47.208984375,44.0322265625,0.9560546875,2.6748046875,0.66,4364.01,2213.55,2150.46,1.0,0.05,0.9714982720065053,115.77,0.21,8.55,6.63,0.0015,4.2677734375,10.314853515625,11.75,4.5,101.749287109375,98.402841796875,3.346455078125,52.14015625,46.262685546875,2.4655078125,0.880947265625,4.401813507080078,2.3370895385742188,2.0647239685058594,17.796875,9.48046875,8.31640625,,,,,0.0
locality,gist-960-euclidean,usearch,repl,29,0.97791,0.6958764450000672,1437.0367141826498,2026-09-04T19:26:06.746013,2026-09-04T19:26:07.441909,True,1,96.0,94.0,98.0,45.2314453125,40.9404296875,0.962890625,2.39453125,0.66,4248.2,2192.82,2055.38,1.0,0.05,0.9373227168668655,114.35,0.22,8.3,6.38,0.0015,3.868876953125,9.382998046875,10.75,4.5,117.44923828125,113.4628125,3.986416015625,59.104443359375,54.35837890625,2.941943359375,1.04447265625,,,,,,,,,,,0.0
locality,gist-960-euclidean,usearch,repl,31,0.97791,0.6919597720000183,1445.1707172363967,2026-09-04T19:26:08.228453,2026-09-04T19:26:08.920432,True,1,96.0,94.0,98.0,43.8232421875,40.5380859375,0.89453125,2.4609375,0.66,4119.93,2089.27,2030.66,1.0,0.05,0.9719471394314761,115.78,0.21,8.05,6.23,0.0015,3.92927734375,9.50171875,11.0,4.5,,,,,,,,4.4019775390625,2.3371734619140625,2.0648040771484375,17.796875,9.48046875,8.31640625,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,32,0.97791,0.686370635000003,1456.938786432779,2026-09-04T19:26:08.967375,2026-09-04T19:26:09.653764,True,1,96.0,94.0,98.0,47.044921875,43.884765625,1.0146484375,2.6923828125,0.66,4321.16,2198.28,2122.88,1.0,0.05,0.9657004567207089,115.52,0.21,8.42,6.53,0.0015,4.320263671875,10.420546875,12.0,4.5,101.234130859375,97.902880859375,3.33125,51.98939453125,45.91349609375,2.463427734375,0.8678125,4.401832580566406,2.3370933532714844,2.064739227294922,17.796875,9.48046875,8.31640625,,,,,0.0
locality,gist-960-euclidean,usearch,repl,35,0.97791,0.6909357540000656,1447.3125673561613,2026-09-04T19:26:11.181973,2026-09-04T19:26:11.872928,False,1,96.0,94.0,98.0,46.3349609375,43.19921875,1.0009765625,2.681640625,0.66,4368.01,2218.4,2149.6,1.0,0.05,0.9689866570501261,115.82,0.21,8.61,6.67,0.0015,4.228310546875,10.210302734375,11.5,4.5,,,,,,,,4.4019775390625,2.3371658325195312,2.0648117065429688,17.796875,9.48046875,8.31640625,5.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,repl,36,0.97791,0.687416661000043,1454.7217964505192,2026-09-04T19:26:11.919951,2026-09-04T19:26:12.607386,False,1,96.0,94.0,98.0,46.7861328125,44.138671875,1.0390625,2.6826171875,0.66,4437.22,2236.63,2200.59,1.0,0.05,0.9838864720584093,115.57,0.21,8.69,6.74,0.0015,4.313203125,10.41294921875,12.0,4.5,101.791083984375,98.38345703125,3.407626953125,51.929287109375,46.45416015625,2.507177734375,0.90044921875,4.401847839355469,2.337108612060547,2.064739227294922,17.796875,9.48046875,8.31640625,,,,,0.0
locality,gist-960-euclidean,usearch,repl,38,0.97791,0.6903206519999685,1448.602177991983,2026-09-04T19:26:13.394551,2026-09-04T19:26:14.084892,False,1,96.0,94.0,98.0,41.89453125,37.4365234375,0.82421875,2.21875,0.67,3656.89,1911.58,1745.31,1.0,0.04,0.9130195963548479,114.1,0.22,7.13,5.46,0.0015,3.544482421875,8.60265625,10.0,3.5,113.674921875,109.868583984375,3.806337890625,57.59923828125,52.269345703125,2.79724609375,1.00908203125,4.401935577392578,2.3371429443359375,2.0647926330566406,17.796875,9.48046875,8.31640625,4.0,27.0,4.0,0.0,0.0
